Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Ureaplasma urealyticum ( 2130 ),Ureaplasma ( 2129 ),1992360,20124,42750,99.0,99.0,153.54,215.91,99.0,99.0,49.74,57.62
Bacteria,Ureaplasma parvum ( 134821 ),Ureaplasma ( 2129 ),469272,4740,42750,97.29,99.0,43.96,215.91,99.0,99.0,4.68,57.62
Bacteria,uncultured Ureaplasma sp. ( 293430 ),Ureaplasma ( 2129 ),93661,946,42750,100.0,99.0,9.46,215.91,0.0,99.0,0.0,57.62
Bacteria,Ureaplasma canigenitalium ( 42092 ),Ureaplasma ( 2129 ),59345,599,42750,86.27,99.0,6.92,215.91,100.0,99.0,0.03,57.62
Bacteria,Ureaplasma sp. ES2783-GEN ( 1042321 ),Ureaplasma ( 2129 ),15195,153,42750,100.0,99.0,1.53,215.91,0.0,99.0,0.0,57.62
Bacteria,Ureaplasma diversum ( 42094 ),Ureaplasma ( 2129 ),3379,34,42750,28.24,99.0,0.05,215.91,100.0,99.0,0.33,57.62
Bacteria,Ureaplasma felinum ( 42095 ),Ureaplasma ( 2129 ),1494,15,42750,100.0,99.0,0.15,215.91,0.0,99.0,0.0,57.62
Bacteria,Mycoplasma microti ( 38746 ),Mycoplasma ( 2093 ),1057,283,47,99.0,3.72,2.87,11.35,0.0,0.44,0.0,0.13
Bacteria,Ureaplasma cati ( 42093 ),Ureaplasma ( 2129 ),747,7,42750,100.0,99.0,0.08,215.91,0.0,99.0,0.0,57.62
Bacteria,Mycoplasma penetrans ( 28227 ),Mycoplasma ( 2093 ),602,161,47,99.0,3.72,1.64,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma iowae ( 2116 ),Mycoplasma ( 2093 ),457,129,47,99.0,3.72,1.23,11.35,100.0,0.44,0.08,0.13
Bacteria,Ureaplasma gallorale ( 42096 ),Ureaplasma ( 2129 ),277,2,42750,27.88,99.0,0.1,215.91,0.0,99.0,0.0,57.62
Bacteria,Mycoplasma ovis ( 171632 ),Mycoplasma ( 2093 ),259,69,47,99.0,3.72,0.7,11.35,0.0,0.44,0.0,0.13
Bacteria,Lactobacillus reuteri ( 1598 ),Lactobacillus ( 1578 ),256,335,128,18.04,0.76,18.49,93.88,2.71,0.6,0.75,29.97
Bacteria,Lactobacillus vaginalis ( 1633 ),Lactobacillus ( 1578 ),163,214,128,51.18,0.76,4.18,93.88,3.87,0.6,0.25,29.97
Bacteria,Mycoplasma haemofelis ( 29501 ),Mycoplasma ( 2093 ),152,41,47,33.99,3.72,1.21,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma alvi ( 78580 ),Mycoplasma ( 2093 ),148,39,47,99.0,3.72,0.4,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma gallisepticum ( 2096 ),Mycoplasma ( 2093 ),139,37,47,26.13,3.72,1.43,11.35,0.0,0.44,0.0,0.13
Bacteria,Candidatus Mycoplasma haemobos ( 432608 ),Mycoplasma ( 2093 ),74,20,47,100.0,3.72,0.2,11.35,0.0,0.44,0.0,0.13
Bacteria,Lactobacillus acidophilus ( 1579 ),Lactobacillus ( 1578 ),66,86,128,5.13,0.76,16.93,93.88,0.0,0.6,0.0,29.97
Bacteria,Mycoplasma amphoriforme ( 273136 ),Mycoplasma ( 2093 ),65,17,47,100.0,3.72,0.18,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma hyosynoviae ( 29559 ),Mycoplasma ( 2093 ),55,14,47,99.0,3.72,0.15,11.35,0.0,0.44,0.0,0.13
Bacteria,uncultured Mycoplasma sp. ( 167967 ),Mycoplasma ( 2093 ),55,14,47,99.0,3.72,0.15,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma fastidiosum ( 92758 ),Mycoplasma ( 2093 ),47,12,47,50.22,3.72,0.25,11.35,0.0,0.44,0.0,0.13
Bacteria,uncultured Mesoplasma sp. ( 361435 ),Mesoplasma ( 46239 ),41,10,0,100.0,4.16,0.1,0.1,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),39,54,128,10.01,0.76,3.93,93.88,4.71,0.6,3.22,29.97
Bacteria,Lactobacillus kitasatonis ( 237446 ),Lactobacillus ( 1578 ),37,48,128,54.09,0.76,0.91,93.88,0.0,0.6,0.0,29.97
Bacteria,Mycoplasma pneumoniae ( 2104 ),Mycoplasma ( 2093 ),37,9,47,99.0,3.72,0.1,11.35,0.0,0.44,0.0,0.13
Bacteria,Lactobacillus amylovorus ( 1604 ),Lactobacillus ( 1578 ),34,45,128,5.25,0.76,8.63,93.88,2.53,0.6,0.13,29.97
Bacteria,Solobacterium sp. oral clone 6Ta-2 ( 380082 ),Solobacterium ( 123375 ),33,2,0,100.0,13.45,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Mycoplasma suis ( 57372 ),Mycoplasma ( 2093 ),28,7,47,100.0,3.72,0.08,11.35,0.0,0.44,0.0,0.13
Bacteria,Ureaplasma sp. CSL7644-GEN ( 907723 ),Ureaplasma ( 2129 ),20,0,42750,1.65,99.0,0.13,215.91,0.0,99.0,0.0,57.62
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),19,24,128,6.68,0.76,3.72,93.88,0.0,0.6,0.0,29.97
Bacteria,Lactobacillus jensenii ( 109790 ),Lactobacillus ( 1578 ),15,26,128,-0.11,0.76,0.38,93.88,2.18,0.6,12.05,29.97
Bacteria,Lactobacillus helveticus ( 1587 ),Lactobacillus ( 1578 ),11,15,128,1.71,0.76,8.81,93.88,-0.11,0.6,0.08,29.97
Bacteria,Lactobacillus sp. JCM 8685 ( 1465516 ),Lactobacillus ( 1578 ),9,12,128,100.0,0.76,0.13,93.88,0.0,0.6,0.0,29.97
Bacteria,Mycoplasma haemocanis ( 136241 ),Mycoplasma ( 2093 ),9,2,47,100.0,3.72,0.03,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma sp. 32/3 ( 655012 ),Mycoplasma ( 2093 ),9,2,47,100.0,3.72,0.03,11.35,0.0,0.44,0.0,0.13
Bacteria,Mycoplasma testudineum ( 244584 ),Mycoplasma ( 2093 ),9,2,47,100.0,3.72,0.03,11.35,0.0,0.44,0.0,0.13
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),7,9,128,0.74,0.76,13.13,93.88,-0.01,0.6,0.68,29.97
Bacteria,Candidatus Mycoplasma haemolamae ( 141391 ),Mycoplasma ( 2093 ),6,1,47,16.07,3.72,0.1,11.35,0.0,0.44,0.0,0.13
Viridiplantae (green plants),Rhizanthella gardneri ( 112168 ),Rhizanthella ( 112167 ),6,0,0,15.45,15.45,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus pasteurii ( 872327 ),Lactobacillus ( 1578 ),5,7,128,100.0,0.76,0.08,93.88,0.0,0.6,0.0,29.97
Bacteria,Candidatus Mycoplasma haemominutum ( 209446 ),Mycoplasma ( 2093 ),5,1,47,29.05,3.72,0.05,11.35,0.0,0.44,0.0,0.13
Bacteria,Jonquetella anthropi ( 428712 ),Jonquetella ( 428711 ),5,0,0,10.25,10.25,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus sp. oral taxon 461 ( 712335 ),Lactobacillus ( 1578 ),3,5,128,100.0,0.76,0.05,93.88,0.0,0.6,0.0,29.97
