Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),11742400,118610,250194,99.0,99.0,1145.11,1263.6,99.0,99.0,52.97,129.8
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),7272350,113032,219576,99.0,64.34,1141.73,3169.52,0.34,4.94,1.25,544.43
Bacteria,Lawsonia intracellularis ( 29546 ),Lawsonia ( 41707 ),5874670,59340,71548,99.0,99.0,361.36,361.36,99.0,99.0,238.04,238.04
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),3408840,53005,219576,71.23,64.34,743.77,3169.52,2.04,4.94,12.38,544.43
Bacteria,Desulfovibrio vulgaris ( 881 ),Desulfovibrio ( 872 ),3289680,33229,64553,99.0,99.0,335.65,624.46,1.14,4.37,0.34,21.63
Bacteria,Sphaerochaeta coccoides ( 273376 ),Sphaerochaeta ( 399320 ),2965620,30186,100543,99.0,99.0,298.03,611.07,99.0,65.54,6.88,27.3
Bacteria,Desulfovibrio desulfuricans ( 876 ),Desulfovibrio ( 872 ),2377970,24020,64553,99.0,99.0,242.63,624.46,0.08,4.37,0.27,21.63
Bacteria,Sphaerochaeta globosa ( 1131703 ),Sphaerochaeta ( 399320 ),1907660,19422,100543,99.0,99.0,191.61,611.07,51.44,65.54,8.81,27.3
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),1745400,116529,37136,99.0,16.26,995.71,1534.13,99.0,7.95,181.35,198.39
Bacteria,Prevotella bivia ( 28125 ),Prevotella ( 838 ),1397910,25247,219576,99.0,64.34,216.51,3169.52,89.83,4.94,42.45,544.43
Bacteria,Sphaerochaeta pleomorpha ( 1131707 ),Sphaerochaeta ( 399320 ),1249880,12934,100543,99.0,99.0,121.4,611.07,78.96,65.54,11.61,27.3
Bacteria,uncultured Prevotella sp. ( 159272 ),Prevotella ( 838 ),1137950,17686,219576,99.0,64.34,178.65,3169.52,0.0,4.94,0.0,544.43
Bacteria,Acidaminococcus intestini ( 187327 ),Acidaminococcus ( 904 ),1048280,10588,17391,99.0,99.0,106.96,133.41,2.45,31.36,0.03,4.39
Bacteria,Providencia rettgeri ( 587 ),Providencia ( 586 ),741734,7494,1553,2.02,0.67,1.25,15.59,99.0,99.0,75.68,128.48
Bacteria,Alteromonas australica ( 589873 ),Alteromonas ( 226 ),720945,8978,7295,99.0,80.3,90.69,90.86,0.0,0.0,0.0,0.0
Bacteria,uncultured Morganella sp. ( 300849 ),Morganella ( 581 ),694110,7011,250194,100.0,99.0,70.11,1263.6,0.0,99.0,0.0,129.8
Bacteria,Prevotella sp. Sc00026 ( 1231727 ),Prevotella ( 838 ),650533,10111,219576,99.0,64.34,102.13,3169.52,0.0,4.94,0.0,544.43
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),625964,9729,219576,73.69,64.34,132.03,3169.52,0.0,4.94,0.0,544.43
Bacteria,Bilophila wadsworthia ( 35833 ),Bilophila ( 35832 ),624283,6297,1685,100.0,100.0,8.03,8.47,99.0,99.0,55.5,88.23
Bacteria,Pantoea ananatis ( 553 ),Pantoea ( 53335 ),602104,17463,1092,0.09,4.63,0.3,27.94,99.0,34.48,176.39,177.88
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),496774,7721,219576,61.37,64.34,125.82,3169.52,0.09,4.94,0.17,544.43
Bacteria,Providencia stuartii ( 588 ),Providencia ( 586 ),486441,4913,1553,-0.11,0.67,0.94,15.59,99.0,99.0,49.63,128.48
Bacteria,Enterobacter ludwigii ( 299767 ),Enterobacter ( 547 ),444851,27361,37136,99.0,16.26,276.37,1534.13,40.14,7.95,0.03,198.39
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),377301,5864,219576,15.01,64.34,390.78,3169.52,0.47,4.94,0.17,544.43
Bacteria,Morganella sp. MH-149 ( 423359 ),Morganella ( 581 ),289602,2925,250194,100.0,99.0,29.25,1263.6,0.0,99.0,0.0,129.8
Bacteria,Acidaminococcus fermentans ( 905 ),Acidaminococcus ( 904 ),197619,1996,17391,76.54,99.0,26.08,133.41,1.96,31.36,0.03,4.39
Panarthropoda,Culicoides sonorensis ( 179676 ),Culicoides ( 41820 ),185595,2510,38,11.95,8.45,0.47,0.47,74.08,74.08,33.81,33.81
Bacteria,Thermovibrio ammonificans ( 228745 ),Thermovibrio ( 171868 ),139550,1409,1409,99.0,99.0,14.24,14.24,0.0,0.0,0.0,0.0
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),139461,2167,219576,26.81,64.34,80.84,3169.52,-0.09,4.94,0.17,544.43
Bacteria,Microtetraspora fusca ( 1997 ),Microtetraspora ( 1995 ),101521,1025,1379,99.0,99.0,10.36,13.93,0.0,0.0,0.0,0.0
Bacteria,Prevotella amnii ( 419005 ),Prevotella ( 838 ),97992,19841,219576,3.13,64.34,0.03,3169.52,99.0,4.94,200.42,544.43
Bacteria,Prevotella buccae ( 28126 ),Prevotella ( 838 ),97310,1645,219576,100.0,64.34,15.01,3169.52,8.49,4.94,16.94,544.43
Bacteria,uncultured Budvicia sp. ( 1313319 ),Budvicia ( 82978 ),74228,742,782,100.0,100.0,7.42,7.66,0.0,2.23,0.0,0.1
Bacteria,Shimwellia blattae ( 563 ),Shimwellia ( 1335483 ),70777,717,86,3.48,3.48,0.84,0.84,99.0,99.0,7.22,7.22
Bacteria,Morganella sp. RP-42 ( 761545 ),Morganella ( 581 ),66471,671,250194,100.0,99.0,6.55,1263.6,100.0,99.0,0.17,129.8
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),62111,5213,2490,28.77,11.91,181.19,195.63,0.0,0.82,0.0,3.54
Bacteria,Mycoplasma hyopharyngis ( 29558 ),Mycoplasma ( 2093 ),61322,2184,4592,99.0,28.07,22.07,80.5,0.0,28.98,0.0,4.52
Bacteria,Mesotoga prima ( 1184387 ),Mesotoga ( 1184396 ),60185,608,625,99.0,99.0,6.14,6.14,2.81,2.84,0.03,0.03
Bacteria,Enterobacter lignolyticus ( 1334193 ),Enterobacter ( 547 ),53604,3304,37136,65.83,16.26,49.97,1534.13,8.4,7.95,1.79,198.39
Bacteria,Xenorhabdus bovienii ( 40576 ),Xenorhabdus ( 626 ),53026,1012,520,6.52,1.27,8.77,9.18,99.0,55.43,9.65,11.91
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),52336,21285,7039,10.91,2.5,1910.17,2179.424291872273,2.56,0.73,177.74,307.37
Bacteria,Hafnia alvei ( 569 ),Hafnia ( 568 ),51335,636,1000,64.73,80.77,9.82,12.35,3.16,0.28,0.24,0.4
Bacteria,Enterobacter sp. 638 ( 399742 ),Enterobacter ( 547 ),49589,3063,37136,33.85,16.26,89.72,1534.13,2.69,7.95,9.89,198.39
Bacteria,Prevotella sp. oral taxon 317 ( 652721 ),Prevotella ( 838 ),48902,9878,219576,59.36,64.34,0.03,3169.52,92.43,4.94,106.86,544.43
Bacteria,Mycoplasma lipophilum ( 2117 ),Mycoplasma ( 2093 ),47832,1703,4592,100.0,28.07,17.01,80.5,100.0,28.98,0.03,4.52
Bacteria,Vibrio parahaemolyticus ( 670 ),Vibrio ( 662 ),41905,2411,75,6.15,0.12,0.81,4.32,42.16,17.41,57.09,80.54
Bacteria,Bacteroides caccae ( 47678 ),Bacteroides ( 816 ),41598,8187,6160,99.0,9.29,6.85,440.21,46.84,4.7,160.33,260.98
Bacteria,Candidatus Arthromitus sp. SFB-mouse ( 49118 ),Candidatus Arthromitus ( 49082 ),40343,407,414,99.0,99.0,4.12,4.18,0.0,0.0,0.0,0.0
Bacteria,Desulfovibrio africanus ( 873 ),Desulfovibrio ( 872 ),39604,400,64553,46.5,99.0,8.6,624.46,0.0,4.37,0.0,21.63
Bacteria,Prevotella disiens ( 28130 ),Prevotella ( 838 ),36549,583,219576,100.0,64.34,5.67,3169.52,3.18,4.94,5.09,544.43
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),35182,3813,6160,31.37,9.29,119.78,440.21,6.28,4.7,9.01,260.98
Bacteria,Microtetraspora niveoalba ( 46175 ),Microtetraspora ( 1995 ),35052,354,1379,99.0,99.0,3.58,13.93,0.0,0.0,0.0,0.0
Bacteria,Prevotella salivae ( 228604 ),Prevotella ( 838 ),35031,544,219576,99.0,64.34,5.5,3169.52,0.38,4.94,0.47,544.43
Bacteria,Mesoplasma florum ( 2151 ),Mesoplasma ( 46239 ),34458,380,479,99.0,99.0,3.1,3.1,55.38,55.38,1.32,1.32
Bacteria,Alloprevotella tannerae ( 76122 ),Alloprevotella ( 1283313 ),33738,341,469,99.0,99.0,3.44,4.42,1.42,7.18,0.84,156.72
Bacteria,Morganella sp. DH66 ( 485116 ),Morganella ( 581 ),31398,317,250194,100.0,99.0,3.17,1263.6,0.0,99.0,0.0,129.8
Bacteria,Desulfovibrio alaskensis ( 58180 ),Desulfovibrio ( 872 ),31197,315,64553,27.47,99.0,11.47,624.46,0.48,4.37,0.1,21.63
Bacteria,Prevotella falsenii ( 515414 ),Prevotella ( 838 ),28440,442,219576,100.0,64.34,4.42,3169.52,1.87,4.94,0.3,544.43
Bacteria,Prevotella sp. SEQ065 ( 1123819 ),Prevotella ( 838 ),28153,437,219576,99.0,64.34,4.42,3169.52,0.0,4.94,0.0,544.43
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),27858,2156,5235,4.12,4.22,212.6,226.7,24.61,18.88,51.99,55.87
Bacteria,Desulfovibrio aespoeensis ( 182210 ),Desulfovibrio ( 872 ),27816,280,64553,31.31,99.0,8.97,624.46,0.0,4.37,0.0,21.63
Bacteria,Desulfovibrio piezophilus ( 879567 ),Desulfovibrio ( 872 ),27225,275,64553,68.49,99.0,4.02,624.46,0.0,4.37,0.0,21.63
Bacteria,Mycoplasma salivarium ( 2124 ),Mycoplasma ( 2093 ),26145,931,4592,99.0,28.07,9.38,80.5,8.09,28.98,0.34,4.52
Bacteria,Prevotella enoeca ( 76123 ),Prevotella ( 838 ),25615,398,219576,100.0,64.34,3.98,3169.52,0.46,4.94,0.1,544.43
Bacteria,Prevotella sp. HGBC15 ( 871126 ),Prevotella ( 838 ),19971,310,219576,100.0,64.34,3.1,3169.52,0.0,4.94,0.0,544.43
Bacteria,Ethanoligenens harbinense ( 253239 ),Ethanoligenens ( 253238 ),19403,681,644,30.06,28.47,22.67,22.67,-0.06,-0.06,0.03,0.03
Bacteria,Desulfovibrio magneticus ( 184917 ),Desulfovibrio ( 872 ),18811,432,64553,21.63,99.0,8.27,624.46,14.82,4.37,17.11,21.63
Bacteria,Morganella sp. TR 90 ( 355327 ),Morganella ( 581 ),17703,178,250194,100.0,99.0,1.79,1263.6,0.0,99.0,0.0,129.8
Bacteria,Morganella psychrotolerans ( 368603 ),Morganella ( 581 ),17035,172,250194,100.0,99.0,1.72,1263.6,0.0,99.0,0.0,129.8
Bacteria,Candidatus Zinderia insecticola ( 884215 ),Candidatus Zinderia ( 884214 ),16865,170,170,99.0,99.0,1.72,1.72,0.0,0.0,0.0,0.0
Bacteria,Parabacteroides merdae ( 46503 ),Parabacteroides ( 375288 ),15508,1578,616,0.58,7.77,0.4,35.02,32.92,9.82,47.94,99.43
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),15250,3686,3802,4.64,4.57,359.3,455.46,3.37,3.78,598.42,676.86
Viridiplantae (green plants),Oedogonium sp. 2 AS-2014 ( 1568943 ),Oedogonium ( 55993 ),14895,195,148,100.0,76.12,1.96,1.96,0.0,0.0,0.0,0.0
Bacteria,Dialister pneumosintes ( 39950 ),Dialister ( 39948 ),14697,148,256,100.0,99.0,1.48,2.56,0.0,1.09,0.0,0.4
Bacteria,Prevotella sp. HGBC13 ( 871124 ),Prevotella ( 838 ),14327,222,219576,100.0,64.34,2.23,3169.52,0.0,4.94,0.0,544.43
