Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Stramenopiles (heterokonts),Skeletonema pseudocostatum ( 41457 ),Skeletonema ( 2842 ),5729,57,57,99.0,99.0,0.58,0.58,0.0,0.0,0.0,0.0
Viruses,Molluscum contagiosum virus ( 10279 ),Molluscipoxvirus ( 10278 ),2338,23,23,100.0,100.0,0.12,0.12,100.0,100.0,0.12,0.12
Eukaryotes,Procryptobia sorokini ( 351715 ),Procryptobia ( 266822 ),2291,23,23,99.0,99.0,0.23,0.23,0.0,0.0,0.0,0.0
Eukaryotes,Adineta vaga ( 104782 ),Adineta ( 104781 ),1948,19,19,100.0,100.0,0.19,0.19,0.0,0.0,0.0,0.0
Fungi,Rimaconus jamaicensis ( 173159 ),Rimaconus ( 173160 ),1766,34,23,99.0,50.88,0.35,0.47,0.0,0.0,0.0,0.0
Eukaryotes,Esquamula lacrimiformis ( 1176540 ),Esquamula ( 1273542 ),1558,15,15,100.0,100.0,0.16,0.16,0.0,0.0,0.0,0.0
Eukaryotes,Ancyromonas howeae ( 672016 ),Ancyromonas ( 85706 ),1558,15,15,100.0,100.0,0.16,0.16,0.0,0.0,0.0,0.0
Eukaryotes,Campanella umbellaria ( 168242 ),Campanella ( 168241 ),1527,15,15,99.0,99.0,0.16,0.16,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage SAP-2 ( 470865 ),Ahjdlikevirus ( 680287 ),1527,15,19,99.0,99.0,0.16,0.19,0.0,0.0,0.0,0.0
Eukaryotes,Cribroelphidium albiumbilicatum ( 1407125 ),Cribroelphidium ( 1407124 ),1169,11,11,100.0,100.0,0.12,0.12,0.0,0.0,0.0,0.0
Panarthropoda,Mantispa pulchella ( 34748 ),Mantispa ( 34747 ),1169,11,11,100.0,100.0,0.12,0.12,0.0,0.0,0.0,0.0
Fungi,Angulomyces argentinensis ( 468042 ),Angulomyces ( 1395672 ),1169,11,11,100.0,100.0,0.12,0.12,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Blastocystis sp. BT-1 ( 463135 ),Blastocystis ( 12967 ),1145,11,11,99.0,99.0,0.12,0.12,0.0,0.0,0.0,0.0
Eukaryotes,Glaucomides sp. 2 TS-2013 ( 1349814 ),Glaucomides ( 289480 ),779,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Red Algae,Dasya collabens ( 189624 ),Dasya ( 35165 ),779,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Synedra hyperborea ( 265534 ),Synedra ( 191584 ),779,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Deefgea rivuli ( 400948 ),Deefgea ( 400947 ),779,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Panarthropoda,Dasysyrphus albostriatus ( 414801 ),Dasysyrphus ( 414800 ),779,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,uncultured Azonexus sp. ( 520307 ),Azonexus ( 146936 ),779,7,7,100.0,100.0,0.08,0.08,0.0,-0.35,0.0,0.04
Stramenopiles (heterokonts),Synura petersenii ( 52555 ),Synura ( 2991 ),779,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Amoebozoa,Ripella sp. 805 ( 1217113 ),Ripella ( 1217112 ),771,7,7,100.0,99.0,0.08,0.08,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Asterionella formosa ( 210441 ),Asterionella ( 35129 ),763,7,7,99.0,99.0,0.08,0.08,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Navicula perminuta ( 908977 ),Navicula ( 50949 ),714,7,10,100.0,91.65,0.08,0.12,0.0,0.0,0.0,0.0
Eukaryotes,Rotaria rotatoria ( 231624 ),Rotaria ( 231623 ),396,7,3,100.0,50.9,0.08,0.08,0.0,0.0,0.0,0.0
Fungi,Betamyces sp. PL 173 ( 1167812 ),Betamyces ( 1167810 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Eukaryotes,Exanthemachrysis gayraliae ( 119497 ),Exanthemachrysis ( 119496 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Panarthropoda,Liriomyza sativae ( 127406 ),Liriomyza ( 127403 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Diplophrys sp. 1 YT-2013 ( 1407010 ),Diplophrys ( 138668 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Eukaryotes,Colpidium sp. ( 1431122 ),Colpidium ( 5926 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Eukaryotes,Colponema sp. Peru ( 1432659 ),Colponema ( 1421213 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Plagiogramma sp. IAL-2014c ( 1470276 ),Plagiogramma ( 505991 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Eukaryotes,Dictyocoryne truncatum ( 220111 ),Dictyocoryne ( 220109 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Apicocomplexa,Atoxoplasma sp. MS-2003 ( 241650 ),Atoxoplasma ( 241603 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Malikia granosa ( 263067 ),Malikia ( 263066 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Stephanodiscus hantzschii ( 29207 ),Stephanodiscus ( 29206 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Segmented Worms (earthworms and below),Metaphire californica ( 298374 ),Metaphire ( 298367 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,uncultured Denitratisoma sp. ( 338827 ),Denitratisoma ( 311181 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Eukaryotes,Spironucleus salmonicida ( 348837 ),Spironucleus ( 39709 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Scapania nemorea ( 41848 ),Scapania ( 41847 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Candidatus Microthrix parvicella ( 41950 ),Candidatus Microthrix ( 41949 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Pseudobutyrivibrio ruminis ( 46206 ),Pseudobutyrivibrio ( 46205 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Chlorococcum echinozygotum ( 48000 ),Chlorococcum ( 44649 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Viruses,Psittacid herpesvirus 1 ( 50294 ),Iltovirus ( 180255 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Fungi,Monotosporella tuberculata ( 707696 ),Monotosporella ( 97130 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Giesbergeria sinuosa ( 80883 ),Giesbergeria ( 352449 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Tryblionella compressa ( 913974 ),Tryblionella ( 913972 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Panarthropoda,Xenophyes cascus ( 984453 ),Xenophyes ( 984452 ),389,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage GRCS ( 1453367 ),Ahjdlikevirus ( 680287 ),385,3,19,100.0,99.0,0.04,0.19,0.0,0.0,0.0,0.0
Eukaryotes,Gymnodinium catenatum ( 39447 ),Gymnodinium ( 2955 ),374,5,5,69.3,69.3,0.08,0.08,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Stigeoclonium elongatum ( 1306601 ),Stigeoclonium ( 55998 ),366,7,3,100.0,47.08,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),363,232,65,10.41,1.7,18.0,24.43,9.21,0.99,4.91,7.64
Stramenopiles (heterokonts),Navicula gregaria ( 355633 ),Navicula ( 50949 ),357,3,10,100.0,91.65,0.04,0.12,0.0,0.0,0.0,0.0
Amoebozoa,Vannella sp. GERB ( 1002216 ),Vannella ( 95228 ),280,3,2,100.0,72.05,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Frustulia rhomboides ( 1093239 ),Frustulia ( 431357 ),272,3,3,83.64,83.64,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Yonghaparkia sp. Bca46 ( 1327735 ),Yonghaparkia ( 355929 ),267,3,2,100.0,68.71,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),230,281,354,0.9,0.89,260.04,266.04,0.42,0.44,114.37,121.62
Eukaryotes,Neobodo saliens ( 351712 ),Neobodo ( 312470 ),224,3,6,100.0,57.52,0.04,0.04,0.0,100.0,0.0,0.04
