Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viridiplantae (green plants),Crustomastix stigmatica ( 195967 ),Crustomastix ( 195966 ),222,2,2,74.84,74.84,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Aggregatibacter sp. oral taxon 512 ( 712149 ),Aggregatibacter ( 416916 ),192,165,6,99.0,1.16,1.67,5.4,0.0,-0.01,0.0,0.52
Bacteria,Aggregatibacter segnis ( 739 ),Aggregatibacter ( 416916 ),52,45,6,33.57,1.16,1.35,5.4,0.78,-0.01,0.28,0.52
Bacteria,Pasteurella canis ( 753 ),Pasteurella ( 745 ),5,11,0,100.0,0.47,0.12,1.95,0.0,0.0,0.0,0.0
Bacteria,Aggregatibacter sp. oral taxon G24 ( 712153 ),Aggregatibacter ( 416916 ),4,3,6,100.0,1.16,0.04,5.4,0.0,-0.01,0.0,0.52
Bacteria,uncultured Aggregatibacter sp. ( 470564 ),Aggregatibacter ( 416916 ),3,2,6,10.35,1.16,0.28,5.4,0.0,-0.01,0.0,0.52
Bacteria,uncultured Flexistipes sp. ( 274586 ),Flexistipes ( 2351 ),2,0,0,22.68,2.49,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Treponema sp. oral taxon 231 ( 712719 ),Treponema ( 157 ),1,7,0,100.0,0.19,0.08,2.82,0.0,-0.29,0.0,0.2
Bacteria,Mycoplasma testudineum ( 244584 ),Mycoplasma ( 2093 ),0,7,0,100.0,0.11,0.08,1.07,0.0,-0.12,0.0,0.04
Bacteria,Alloprevotella tannerae ( 76122 ),Alloprevotella ( 1283313 ),0,0,0,6.71,2.93,0.04,0.04,-0.14,-0.21,0.08,0.28
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,6,0.34,1.16,1.95,5.4,-0.12,-0.01,0.04,0.52
Bacteria,Treponema sp. oral taxon 517 ( 712748 ),Treponema ( 157 ),0,3,0,100.0,0.19,0.04,2.82,0.0,-0.29,0.0,0.2
Bacteria,Treponema sp. IV:18:C9 ( 67495 ),Treponema ( 157 ),0,3,0,100.0,0.19,0.04,2.82,0.0,-0.29,0.0,0.2
Bacteria,Treponema medium ( 58231 ),Treponema ( 157 ),0,3,0,100.0,0.19,0.04,2.82,0.0,-0.29,0.0,0.2
Bacteria,Caldanaerobacter subterraneus ( 911092 ),Caldanaerobacter ( 249529 ),0,0,0,2.99,2.99,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,uncultured Mycoplasma sp. ( 167967 ),Mycoplasma ( 2093 ),0,5,0,70.04,0.11,0.08,1.07,0.0,-0.12,0.0,0.04
Bacteria,Treponema sp. 1:Z:AF068 oral clone AF068 ( 134271 ),Treponema ( 157 ),0,2,0,66.02,0.19,0.04,2.82,0.0,-0.29,0.0,0.2
Bacteria,Mycoplasma salivarium ( 2124 ),Mycoplasma ( 2093 ),0,4,0,11.46,0.11,0.4,1.07,0.0,-0.12,0.0,0.04
Bacteria,Pasteurella multocida ( 747 ),Pasteurella ( 745 ),0,0,0,0.52,0.47,1.83,1.95,0.0,0.0,0.0,0.0
Bacteria,Mycoplasma hyosynoviae ( 29559 ),Mycoplasma ( 2093 ),0,2,0,70.04,0.11,0.04,1.07,0.0,-0.12,0.0,0.04
Bacteria,Porphyromonas circumdentaria ( 29524 ),Porphyromonas ( 836 ),0,3,-1,100.0,0.07,0.04,7.98,0.0,-0.29,0.0,0.36
