Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),45788,4993,3678,22.54,9.56,207.03,280.66,15.48,3.54,21.09,47.17
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),9957,1364,1843,18.75,7.53,69.9,203.22,4.38,1.54,12.41,24.3
Bacteria,uncultured Neisseria sp. ( 237778 ),Neisseria ( 482 ),7587,1007,1843,15.04,7.53,66.95,203.22,0.0,1.54,0.0,24.3
Bacteria,uncultured Haemophilus sp. ( 237779 ),Haemophilus ( 724 ),4064,424,3678,55.89,9.56,7.6,280.66,0.0,3.54,0.0,47.17
Bacteria,[Mannheimia] succiniciproducens ( 157673 ),Basfia ( 697331 ),3141,31,23,0.56,0.56,0.23,0.23,99.0,99.0,0.32,0.32
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),2693,422,1843,18.78,7.53,18.15,203.22,13.0,1.54,6.29,24.3
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),2313,295,3678,3.34,9.56,62.82,280.66,3.69,3.54,23.25,47.17
Bacteria,Haemophilus sp. HGH0208 ( 1318977 ),Haemophilus ( 724 ),1560,163,3678,100.0,9.56,1.63,280.66,0.0,3.54,0.0,47.17
Bacteria,Neisseria subflava ( 28449 ),Neisseria ( 482 ),502,67,1843,99.0,7.53,0.67,203.22,5.66,1.54,0.29,24.3
Bacteria,Haemophilus sp. CCUG 30048 ( 554006 ),Haemophilus ( 724 ),473,49,3678,100.0,9.56,0.5,280.66,0.0,3.54,0.0,47.17
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),423,147,141,3.71,2.86,39.89,50.26,-0.16,-0.05,0.06,1.14
Bacteria,Neisseria cinerea ( 483 ),Neisseria ( 482 ),329,43,1843,8.52,7.53,5.13,203.22,0.0,1.54,0.0,24.3
Bacteria,Eikenella corrodens ( 539 ),Eikenella ( 538 ),319,12,11,28.93,25.27,0.44,0.47,0.0,0.0,0.0,0.0
Bacteria,Neisseria sp. oral clone AP060 ( 134239 ),Neisseria ( 482 ),304,40,1843,99.0,7.53,0.41,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria oralis ( 1107316 ),Neisseria ( 482 ),303,40,1843,5.24,7.53,7.69,203.22,0.0,1.54,0.0,24.3
Eukaryotes,Cyclidium glaucoma ( 35100 ),Cyclidium ( 35099 ),291,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Euplotes orientalis ( 696473 ),Euplotes ( 5935 ),291,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Joostella sp. A22 ( 1328015 ),Joostella ( 453850 ),291,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Mannheimia haemolytica ( 75985 ),Mannheimia ( 75984 ),289,26,8,-0.03,-0.04,0.35,0.73,11.19,11.11,2.33,2.36
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),162,21,1843,1.09,7.53,19.72,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),147,31,1843,5.29,7.53,3.12,203.22,4.43,1.54,3.5,24.3
Bacteria,Neisseria mucosa ( 488 ),Neisseria ( 482 ),137,19,1843,16.34,7.53,1.11,203.22,1.33,1.54,0.82,24.3
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),102,13,1843,2.09,7.53,6.53,203.22,-0.41,1.54,0.03,24.3
Bacteria,Haemophilus sp. oral clone BJ021 ( 134230 ),Haemophilus ( 724 ),93,9,3678,18.69,9.56,0.52,280.66,0.0,3.54,0.0,47.17
Bacteria,Fusobacterium periodonticum ( 860 ),Fusobacterium ( 848 ),91,113,141,29.09,0.78,3.85,49.21,3.69,2.09,0.47,7.2
Bacteria,uncultured Megasphaera sp. ( 165188 ),Megasphaera ( 906 ),90,48,14,36.0,1.87,1.34,5.74,0.0,0.73,0.0,0.29
Bacteria,Bergeriella denitrificans ( 494 ),Bergeriella ( 334108 ),76,1,1,51.12,51.12,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Capnocytophaga sp. oral taxon 329 ( 706435 ),Capnocytophaga ( 1016 ),74,27,141,100.0,2.86,0.26,50.26,2.07,-0.05,0.58,1.14
Bacteria,uncultured Eikenella sp. ( 316093 ),Eikenella ( 538 ),72,2,11,99.0,25.27,0.03,0.47,0.0,0.0,0.0,0.0
Bacteria,Capnocytophaga cynodegmi ( 28189 ),Capnocytophaga ( 1016 ),72,25,141,8.37,2.86,3.03,50.26,0.0,-0.05,0.0,1.14
Bacteria,Neisseria perflava ( 33053 ),Neisseria ( 482 ),70,9,1843,14.64,7.53,0.64,203.22,0.0,1.54,0.0,24.3
Bacteria,Haemophilus aegyptius ( 197575 ),Haemophilus ( 724 ),65,8,3678,99.0,9.56,0.06,280.66,100.0,3.54,0.03,47.17
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),60,45,141,0.66,0.78,40.94,49.21,2.83,2.09,6.64,7.2
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),57,23,25,2.38,2.43,9.99,10.49,-0.04,0.01,0.26,0.55
Bacteria,Haemophilus sp. HGH0297 ( 1318979 ),Haemophilus ( 724 ),55,5,3678,100.0,9.56,0.06,280.66,0.0,3.54,0.0,47.17
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),53,66,33,2.3,0.8,28.93,50.29,-0.21,-0.14,0.09,2.56
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),46,44,59,1.78,1.06,24.62,29.66,0.48,0.93,0.44,2.33
Bacteria,Neisseria sp. TM10_4 ( 359077 ),Neisseria ( 482 ),43,5,1843,100.0,7.53,0.06,203.22,0.0,1.54,0.0,24.3
Bacteria,Capnocytophaga leadbetteri ( 327575 ),Capnocytophaga ( 1016 ),41,14,141,100.0,2.86,0.15,50.26,0.0,-0.05,0.0,1.14
Bacteria,Thiomargarita sp. NAM092 ( 946080 ),Thiomargarita ( 90372 ),38,2,2,13.82,13.53,0.2,0.2,0.0,0.0,0.0,0.0
Bacteria,uncultured Derxia sp. ( 498724 ),Derxia ( 203697 ),36,17,0,99.0,2.13,0.17,0.17,0.0,0.0,0.0,0.0
Bacteria,Piscirickettsia salmonis ( 1238 ),Piscirickettsia ( 1237 ),33,0,0,33.89,33.89,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Neisseria flavescens ( 484 ),Neisseria ( 482 ),30,4,1843,11.67,7.53,0.35,203.22,0.12,1.54,0.79,24.3
Bacteria,Neisseria sp. oral clone AP132 ( 134242 ),Neisseria ( 482 ),29,3,1843,66.49,7.53,0.06,203.22,0.0,1.54,0.0,24.3
Bacteria,Haemophilus sp. HGH0204 ( 1318973 ),Haemophilus ( 724 ),27,2,3678,100.0,9.56,0.03,280.66,0.0,3.54,0.0,47.17
Bacteria,Haemophilus sp. HFH0075 ( 1318929 ),Haemophilus ( 724 ),27,2,3678,100.0,9.56,0.03,280.66,0.0,3.54,0.0,47.17
Bacteria,Taylorella equigenitalis ( 29575 ),Taylorella ( 29574 ),24,16,2,16.03,1.44,1.05,1.08,0.0,0.75,0.0,17.31
Bacteria,Neisseria flava ( 34026 ),Neisseria ( 482 ),24,3,1843,9.97,7.53,0.32,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria sp. 1837b ( 1278550 ),Neisseria ( 482 ),21,2,1843,100.0,7.53,0.03,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria sp. 1909b ( 1278552 ),Neisseria ( 482 ),21,2,1843,100.0,7.53,0.03,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria sp. CCUG 45853 ( 181655 ),Neisseria ( 482 ),21,2,1843,100.0,7.53,0.03,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria sp. 260 ( 1562119 ),Neisseria ( 482 ),21,2,1843,100.0,7.53,0.03,203.22,0.0,1.54,0.0,24.3
Bacteria,Neisseria sp. oral clone AP015 ( 134238 ),Neisseria ( 482 ),20,2,1843,15.62,7.53,0.17,203.22,0.0,1.54,0.0,24.3
Bacteria,Morococcus cerebrosus ( 1056807 ),Morococcus ( 212742 ),18,1,1,11.15,11.15,0.15,0.15,0.0,0.0,0.0,0.0
Bacteria,Pasteurella dagmatis ( 754 ),Pasteurella ( 745 ),17,17,13,99.0,1.0,0.17,3.44,0.0,2.97,0.0,0.23
Bacteria,uncultured Paraprevotella sp. ( 910951 ),Paraprevotella ( 577309 ),17,1,1,14.0,14.0,0.09,0.09,0.0,0.03,0.0,0.38
Bacteria,Fusobacterium sp. CSL-7530 ( 519944 ),Fusobacterium ( 848 ),15,20,141,99.0,0.78,0.2,49.21,0.0,2.09,0.0,7.2
Bacteria,Neisseria sp. TM10_1 ( 359076 ),Neisseria ( 482 ),14,1,1843,6.2,7.53,0.32,203.22,0.0,1.54,0.0,24.3
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),12,4,141,0.74,2.86,6.09,50.26,-0.1,-0.05,0.06,1.14
Bacteria,Megasphaera micronuciformis ( 187326 ),Megasphaera ( 906 ),11,6,14,100.0,1.87,0.06,5.74,3.65,0.73,0.26,0.29
Bacteria,Megasphaera elsdenii ( 907 ),Megasphaera ( 906 ),11,5,14,1.37,1.87,4.34,5.74,0.0,0.73,0.0,0.29
Bacteria,Campylobacter jejuni ( 197 ),Campylobacter ( 194 ),10,11,59,0.87,1.06,0.41,29.66,8.03,0.93,1.4,2.33
Bacteria,Terrahaemophilus aromaticivorans ( 217202 ),Terrahaemophilus ( 217201 ),9,14,0,100.0,0.68,0.15,0.32,0.0,0.0,0.0,0.0
