Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),361641,17242,22529,38.88,21.0,442.92,1041.99,3.17,0.62,7.27,83.33
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),121236,5786,22529,14.89,21.0,387.71,1041.99,8.36,0.62,1.75,83.33
Bacteria,Prevotella nanceiensis ( 425941 ),Prevotella ( 838 ),19078,975,22529,99.0,21.0,9.16,1041.99,4.88,0.62,14.08,83.33
Bacteria,Prevotella oris ( 28135 ),Prevotella ( 838 ),18710,914,22529,99.0,21.0,8.99,1041.99,4.1,0.62,6.01,83.33
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),16917,914,1637,17.96,18.75,48.87,52.2,10.21,12.62,3.58,4.48
Bacteria,Prevotella sp. SEQ065 ( 1123819 ),Prevotella ( 838 ),16138,768,22529,99.0,21.0,7.76,1041.99,0.0,0.62,0.0,83.33
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),15814,752,22529,19.05,21.0,39.52,1041.99,-0.01,0.62,0.11,83.33
Bacteria,Eikenella corrodens ( 539 ),Eikenella ( 538 ),15536,157,219,99.0,99.0,1.59,2.19,1.26,1.26,0.25,0.25
Bacteria,Mesoplasma florum ( 2151 ),Mesoplasma ( 46239 ),12921,153,155,84.0,84.0,1.83,1.83,0.81,0.81,0.03,0.03
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),11709,2167,228,88.9,5.9,20.8,27.17,51.96,2.52,6.12,6.4
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),10001,1844,3290,5.09,5.43,361.5,402.72,1.44,2.74,2.95,98.42
Bacteria,uncultured Prevotella sp. ( 159272 ),Prevotella ( 838 ),9215,438,22529,21.82,21.0,20.12,1041.99,0.0,0.62,0.0,83.33
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),6952,331,22529,5.51,21.0,60.13,1041.99,-0.1,0.62,0.52,83.33
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),6713,1609,698,12.95,4.29,119.79,128.75,6.4,1.14,9.1,17.25
Bacteria,Solobacterium moorei ( 102148 ),Solobacterium ( 123375 ),6447,68,70,99.0,99.0,0.66,0.68,4.75,4.75,0.82,0.82
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),6391,304,22529,9.99,21.0,30.47,1041.99,0.0,0.62,0.0,83.33
Bacteria,uncultured Eikenella sp. ( 316093 ),Eikenella ( 538 ),5893,59,219,99.0,99.0,0.6,2.19,0.0,1.26,0.0,0.25
Fungi,Candida sp. YS44 ( 368399 ),Candida ( 5475 ),3395,186,56,99.0,18.19,1.89,1.97,0.0,10.47,0.0,0.03
Bacteria,Prevotella salivae ( 228604 ),Prevotella ( 838 ),3352,159,22529,99.0,21.0,1.61,1041.99,0.37,0.62,0.46,83.33
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),3307,157,22529,9.28,21.0,16.97,1041.99,0.0,0.62,0.0,83.33
Bacteria,Prevotella sp. SEQ116 ( 1123821 ),Prevotella ( 838 ),2651,126,22529,78.3,21.0,1.61,1041.99,0.0,0.62,0.0,83.33
Bacteria,Prevotella sp. Sc00026 ( 1231727 ),Prevotella ( 838 ),2637,125,22529,11.88,21.0,10.58,1041.99,0.0,0.62,0.0,83.33
Bacteria,uncultured Proteus sp. ( 368002 ),Proteus ( 583 ),2180,116,1637,99.0,18.75,1.18,52.2,0.0,12.62,0.0,4.48
Bacteria,uncultured Veillonella sp. ( 159268 ),Veillonella ( 29465 ),2153,396,3290,11.01,5.43,36.05,402.72,0.0,2.74,0.0,98.42
Bacteria,Alloprevotella tannerae ( 76122 ),Alloprevotella ( 1283313 ),1698,34,30,77.78,49.95,0.44,0.6,-0.02,0.04,0.14,5.47
Viruses,Brome mosaic virus ( 12302 ),Bromovirus ( 12300 ),1639,16,16,100.0,100.0,0.08,0.08,100.0,100.0,0.08,0.08
Fungi,Candida dubliniensis ( 42374 ),Candida ( 1535326 ),1327,225,228,41.54,5.9,5.41,27.17,7.55,2.52,0.08,6.4
Bacteria,Prevotella pallens ( 60133 ),Prevotella ( 838 ),1208,61,22529,100.0,21.0,0.57,1041.99,3.87,0.62,1.09,83.33
Bacteria,Prevotella jejuni ( 1177574 ),Prevotella ( 838 ),1193,56,22529,99.0,21.0,0.57,1041.99,0.0,0.62,0.0,83.33
Bacteria,Microtetraspora fusca ( 1997 ),Microtetraspora ( 1995 ),942,35,22,41.66,26.71,0.85,0.85,0.0,0.0,0.0,0.0
