Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viridiplantae (green plants),Closterium baillyanum ( 1416941 ),Closterium ( 34145 ),230679,2330,2330,99.0,99.0,23.54,23.54,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Nephroselmis olivacea ( 31312 ),Nephroselmis ( 31311 ),191295,1932,1932,99.0,99.0,19.52,19.52,0.0,0.0,0.0,0.0
Viruses,Human coronavirus 229E ( 11137 ),Alphacoronavirus ( 693996 ),107302,1083,1355,99.0,99.0,6.85,6.85,99.0,99.0,4.1,4.1
Apicocomplexa,Haemoproteus sp. ( 191679 ),Haemoproteus ( 77521 ),47154,471,471,100.0,100.0,4.72,4.72,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Helicosporidium sp. ex Simulium jonesi ( 145475 ),Helicosporidium ( 145474 ),38953,389,389,100.0,100.0,3.9,3.9,0.0,0.0,0.0,0.0
Eukaryotes,Thecamonas trahens ( 529818 ),Thecamonas ( 877559 ),38580,389,389,99.0,99.0,3.94,3.94,0.0,0.0,0.0,0.0
Eukaryotes,Nyctotherus ovalis ( 70075 ),Nyctotherus ( 70074 ),38543,385,385,100.0,100.0,3.85,3.85,0.0,0.0,0.0,0.0
Eukaryotes,Histiona aroides ( 392300 ),Histiona ( 392299 ),36903,369,369,100.0,100.0,3.69,3.69,0.0,0.0,0.0,0.0
Deuterostomes,Larus atricilla ( 126679 ),Larus ( 8911 ),34443,344,344,100.0,100.0,3.44,3.44,0.0,0.0,0.0,0.0
Bacteria,Chloroherpeton thalassium ( 100716 ),Chloroherpeton ( 100715 ),27412,326,326,83.89,83.89,3.9,3.9,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Ulnaria acus ( 1436140 ),Ulnaria ( 426668 ),18888,190,190,99.0,99.0,1.93,1.93,0.0,0.0,0.0,0.0
