Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),2,5,27,-0.06,-0.06,118.21,120.63215726418181,0.27,0.28,43.84,57.42
Mammalia,Callithrix jacchus ( 9483 ),Callithrix ( 9481 ),0,0,0,2.33,2.33,0.13,0.13,0.0,0.0,0.0,0.0
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,2,27,0.43,-0.06,0.54,120.63215726418181,2.98,0.28,0.81,57.42
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.05,-0.05,0.27,0.27,1.49,1.49,0.13,0.13
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.9,0.88,0.27,0.27,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.39,0.35,0.27,0.27,0.0,0.0,0.0,0.0
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,0.13,0.13,0.13,0.13,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.03,0.03,0.13,0.13,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured prokaryote ( 198431 ),No genus ( -1 ),0,0,0,-0.16,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pD-Nus1 ( 429339 ),No genus ( -1 ),0,0,0,2.93,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Bacteria,mixed culture bacterium AX_gF3SD01_26 ( 663115 ),No genus ( -1 ),0,26,0,100.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EM-2014-13 ( 1499743 ),No genus ( -1 ),0,13,0,100.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Bacilli bacterium ( 224209 ),No genus ( -1 ),0,0,0,-0.16,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector lambda TXF97 ( 43300 ),No genus ( -1 ),0,0,0,-0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.0
