Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Stramenopiles (heterokonts),Hemiaulus hauckii ( 426650 ),Hemiaulus ( 426649 ),7319,73,73,100.0,100.0,0.73,0.73,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Frangula caroliniana ( 280013 ),Frangula ( 106676 ),4348,43,43,100.0,99.0,0.44,0.44,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Synedra hyperborea ( 265534 ),Synedra ( 191584 ),2927,29,29,100.0,100.0,0.29,0.29,0.0,0.0,0.0,0.0
Eukaryotes,Apusomonas proboscidea ( 41120 ),Apusomonas ( 41119 ),2927,29,29,100.0,100.0,0.29,0.29,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Frustulia crassinervia/saxonica complex PU-2012 ( 1264794 ),Frustulia ( 431357 ),2898,29,28,100.0,99.0,0.29,0.29,0.0,0.0,0.0,0.0
Archaea,Methanopyrus kandleri ( 2320 ),Methanopyrus ( 2319 ),2869,28,28,99.0,99.0,0.29,0.29,0.0,0.0,0.0,0.0
Eukaryotes,Protoceratium reticulatum ( 133427 ),Protoceratium ( 133426 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Ranunculus sceleratus ( 147635 ),Ranunculus ( 3445 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Halamphora coloradiana ( 1487566 ),Halamphora ( 1242273 ),1463,14,29,100.0,100.0,0.15,0.29,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Halamphora oligotraphenta ( 1487567 ),Halamphora ( 1242273 ),1463,14,29,100.0,100.0,0.15,0.29,0.0,0.0,0.0,0.0
Bacteria,Propionivibrio limicola ( 167645 ),Propionivibrio ( 83766 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Eukaryotes,Hexamita inflata ( 28002 ),Hexamita ( 13567 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Panarthropoda,Crangon franciscorum ( 307031 ),Crangon ( 98082 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Fungi,Acaulospora sp. ZS2005 ( 342598 ),Acaulospora ( 27372 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Eukaryotes,Mytilina ventralis ( 360682 ),Mytilina ( 360680 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Panarthropoda,Mischoderus sp. MAB-2008 ( 560268 ),Mischoderus ( 560267 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Fungi,Entorrhiza casparyana ( 63375 ),Entorrhiza ( 63255 ),1463,14,14,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage GRCS ( 1453367 ),Ahjdlikevirus ( 680287 ),1449,14,14,100.0,99.0,0.15,0.15,0.0,0.0,0.0,0.0
Eukaryotes,Malawimonas jakobiformis ( 136089 ),Malawimonas ( 136088 ),1434,14,14,99.0,99.0,0.15,0.15,0.0,0.0,0.0,0.0
Eukaryotes,Notosolenus urceolatus ( 1519606 ),Notosolenus ( 186759 ),1434,14,14,99.0,99.0,0.15,0.15,0.0,0.0,0.0,0.0
Fungi,Stouffera longii ( 193316 ),Stouffera ( 977976 ),1434,14,14,99.0,99.0,0.15,0.15,0.0,0.0,0.0,0.0
Amoebozoa,Thecamoeba similis ( 242545 ),Thecamoeba ( 242544 ),1434,14,14,99.0,99.0,0.15,0.15,0.0,0.0,0.0,0.0
Panarthropoda,Bradysia amoena ( 560708 ),Bradysia ( 35571 ),1164,28,11,99.0,40.17,0.29,0.29,0.0,0.0,0.0,0.0
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),1162,793,1037,1.59,1.6,407.13,420.6,0.85,0.86,175.68,186.07
Stramenopiles (heterokonts),Amphora pediculus ( 431328 ),Amphora ( 59796 ),1100,43,22,99.0,25.3,0.44,0.88,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Skeletonema pseudocostatum ( 41457 ),Skeletonema ( 2842 ),1084,14,10,99.0,74.85,0.15,0.15,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Arctostaphylos manzanita ( 176243 ),Arctostaphylos ( 83607 ),963,11,11,81.13,81.13,0.15,0.15,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Didymosphenia geminata ( 1115533 ),Didymosphenia ( 1115532 ),881,19,19,44.81,44.81,0.44,0.44,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Amphora ovalis ( 538918 ),Amphora ( 59796 ),733,28,22,99.0,25.3,0.29,0.88,0.0,0.0,0.0,0.0
Eukaryotes,Paracercomonas elongata ( 686751 ),Paracercomonas ( 372085 ),649,14,6,100.0,44.33,0.15,0.15,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Pseudo-nitzschia multistriata ( 183589 ),Pseudo-nitzschia ( 41953 ),405,14,8,100.0,27.68,0.15,0.29,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Betula insignis ( 284675 ),Betula ( 3504 ),372,28,3,99.0,12.84,0.29,0.29,0.0,0.0,0.0,0.0
