Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Mycoplasma salivarium ( 2124 ),Mycoplasma ( 2093 ),438516,6680,15523,99.0,39.26,37.68,112.28,99.0,99.0,29.8,30.8
Bacteria,Mycoplasma hominis ( 2098 ),Mycoplasma ( 2093 ),98588,2511,15523,99.0,39.26,25.37,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma hyosynoviae ( 29559 ),Mycoplasma ( 2093 ),59681,1475,15523,99.0,39.26,14.6,112.28,99.0,99.0,0.3,30.8
Bacteria,Mycoplasma arthritidis ( 2111 ),Mycoplasma ( 2093 ),42999,1095,15523,99.0,39.26,11.06,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma penetrans ( 28227 ),Mycoplasma ( 2093 ),25954,661,15523,99.0,39.26,6.68,112.28,0.0,99.0,0.0,30.8
Bacteria,Parvimonas sp. oral taxon 110 ( 671230 ),Parvimonas ( 543311 ),25418,893,1493,100.0,3.76,0.3,45.15,99.0,29.31,8.72,19.49
Bacteria,Solobacterium moorei ( 102148 ),Solobacterium ( 123375 ),22689,431,37,99.0,99.0,0.25,0.25,49.77,49.77,8.17,8.17
Bacteria,Mycoplasma arginini ( 2094 ),Mycoplasma ( 2093 ),16957,424,15523,99.0,39.26,4.24,112.28,100.0,99.0,0.05,30.8
Bacteria,Prevotella oris ( 28135 ),Prevotella ( 838 ),14590,8530,324,80.1,1.71,1.0,94.84,77.39,1.71,109.19,199.74
Bacteria,Mycoplasma testudineum ( 244584 ),Mycoplasma ( 2093 ),13499,343,15523,100.0,39.26,3.44,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma orale ( 2121 ),Mycoplasma ( 2093 ),11340,281,15523,99.0,39.26,2.79,112.28,100.0,99.0,0.05,30.8
Bacteria,Mycoplasma canadense ( 29554 ),Mycoplasma ( 2093 ),10265,261,15523,99.0,39.26,2.64,112.28,0.0,99.0,0.0,30.8
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),5065,318,1493,3.73,3.76,44.85,45.15,15.11,29.31,10.02,19.49
Bacteria,Alloprevotella tannerae ( 76122 ),Alloprevotella ( 1283313 ),4524,2631,10,61.97,28.81,0.35,0.35,72.84,1.49,35.83,36.33
Bacteria,Olsenella uli ( 133926 ),Olsenella ( 133925 ),4354,145,255,9.98,9.75,4.78,5.13,47.63,39.96,2.04,4.24
Bacteria,Bilophila wadsworthia ( 35833 ),Bilophila ( 35832 ),3089,66,13,100.0,100.0,0.1,0.1,31.25,37.32,1.79,2.39
Bacteria,uncultured Mycoplasma sp. ( 167967 ),Mycoplasma ( 2093 ),1936,49,15523,99.0,39.26,0.5,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma sp. Sgv2d ( 717794 ),Mycoplasma ( 2093 ),1760,44,15523,100.0,39.26,0.45,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma fermentans ( 2115 ),Mycoplasma ( 2093 ),1664,21,15523,20.01,39.26,0.35,112.28,40.28,99.0,0.35,30.8
Bacteria,Mycoplasma bovis ( 28903 ),Mycoplasma ( 2093 ),1461,29,15523,99.0,39.26,0.25,112.28,100.0,99.0,0.05,30.8
Bacteria,Peptostreptococcus sp. 2002-69396 ( 226526 ),Peptostreptococcus ( 1257 ),1252,194,32,67.44,6.43,2.89,4.68,0.0,0.49,0.0,6.38
Bacteria,Shuttleworthia satelles ( 177972 ),Shuttleworthia ( 177971 ),1038,36,5,100.0,100.0,0.05,0.05,24.44,17.06,1.3,1.79
Bacteria,Mycoplasma phocicerebrale ( 142649 ),Mycoplasma ( 2093 ),774,19,15523,99.0,39.26,0.2,112.28,0.0,99.0,0.0,30.8
Bacteria,Pseudoramibacter alactolyticus ( 113287 ),Pseudoramibacter ( 113286 ),603,21,5,100.0,100.0,0.05,0.05,6.44,6.44,2.54,2.54
Bacteria,Mycoplasma gateae ( 35769 ),Mycoplasma ( 2093 ),586,14,15523,100.0,39.26,0.15,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma agalactiae ( 2110 ),Mycoplasma ( 2093 ),581,14,15523,99.0,39.26,0.15,112.28,0.0,99.0,0.0,30.8
Eukaryotes,Carinoma mutabilis ( 187807 ),Carinoma ( 166034 ),498,4,4,100.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Mycoplasma sp. 407 ( 1202435 ),Mycoplasma ( 2093 ),391,9,15523,100.0,39.26,0.1,112.28,0.0,99.0,0.0,30.8
Bacteria,Prevotella baroniae ( 305719 ),Prevotella ( 838 ),306,179,324,99.0,1.71,0.35,94.84,7.14,1.71,20.28,199.74
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),281,164,324,3.63,1.71,40.62,94.84,1.68,1.71,10.42,199.74
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),256,77,178,0.56,0.55,36.18,37.08,5.07,4.28,11.31,13.56
Bacteria,Olsenella sp. F0206 ( 519018 ),Olsenella ( 133925 ),240,24,255,99.0,9.75,0.25,5.13,0.0,39.96,0.0,4.24
Bacteria,Mycoplasma anatis ( 171279 ),Mycoplasma ( 2093 ),195,4,15523,100.0,39.26,0.05,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma sp. 1220 ( 519450 ),Mycoplasma ( 2093 ),195,4,15523,100.0,39.26,0.05,112.28,0.0,99.0,0.0,30.8
Bacteria,Mycoplasma sp. ( 2108 ),Mycoplasma ( 2093 ),195,4,15523,100.0,39.26,0.05,112.28,0.0,99.0,0.0,30.8
Bacteria,Peptostreptococcus sp. CCUG 42997 ( 119854 ),Peptostreptococcus ( 1257 ),192,29,32,100.0,6.43,0.3,4.68,0.0,0.49,0.0,6.38
