Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Stramenopiles (heterokonts),Odontella sinensis ( 2839 ),Odontella ( 2838 ),320,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Giesbergeria voronezhensis ( 314200 ),Giesbergeria ( 352449 ),320,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Fungi,Glyphium elatum ( 156302 ),Glyphium ( 156301 ),320,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Nitzschia sp. SB-2012 ( 1275998 ),Nitzschia ( 2857 ),4,3,0,100.0,1.28,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Planctomyces sp. 248 ( 79925 ),Planctomyces ( 118 ),1,3,0,100.0,0.56,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Protochlamydia naegleriophila ( 389348 ),Candidatus Protochlamydia ( 282132 ),0,0,0,3.35,0.34,0.03,0.03,0.0,0.0,0.0,0.0
Deuterostomes,Oncorhynchus mykiss ( 8022 ),Oncorhynchus ( 8016 ),0,0,0,0.52,0.27,0.06,0.06,0.0,0.0,0.0,0.0
Viruses,Human mastadenovirus C ( 129951 ),Mastadenovirus ( 10509 ),0,0,0,0.08,0.08,0.06,0.06,0.1,0.1,0.06,0.06
Bacteria,Fibrobacter succinogenes ( 833 ),Fibrobacter ( 832 ),0,0,0,0.12,0.12,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Paulinella chromatophora ( 39717 ),Paulinella ( 39716 ),0,0,0,0.11,0.11,0.03,0.03,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Phaeodactylum tricornutum ( 2850 ),Phaeodactylum ( 2849 ),0,0,0,0.02,0.02,0.03,0.03,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),unidentified ( 32644 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Bacteria,Candidatus Saccharibacteria bacterium RAAC3_TM7_1 ( 1394711 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured rumen bacterium ( 136703 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Firmicutes bacterium ( 344338 ),No genus ( -1 ),0,0,0,-0.26,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium OS9B ( 66153 ),No genus ( -1 ),0,0,0,14.81,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Viruses,Stenotrophomonas phage phiSMA6 ( 1346893 ),No genus ( -1 ),0,0,0,1.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured endophytic bacterium ( 748179 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Viruses,Stenotrophomonas phage phiSMA7 ( 1343494 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Staphylococcus phage phiIBB-SEP1 ( 1340769 ),No genus ( -1 ),0,0,0,3.39,0.0,0.26,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 162 ( 698381 ),No genus ( -1 ),0,0,0,-0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Burkholderiales bacterium ( 208544 ),No genus ( -1 ),0,0,0,-0.35,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Xanthomonadaceae bacterium ( 211441 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium KM3-69-F5 ( 526682 ),No genus ( -1 ),0,0,0,-0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured Banisveld landfill bacterium BVC71 ( 146250 ),No genus ( -1 ),0,0,0,20.36,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Burkholderiales bacterium GJ-E10 ( 1469502 ),No genus ( -1 ),0,0,0,-0.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,soil bacterium PM2-P1-39 ( 404540 ),No genus ( -1 ),0,0,0,4.26,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Fungi,uncultured soil fungus ( 167647 ),No genus ( -1 ),0,0,0,-0.35,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pCALn ( 43136 ),No genus ( -1 ),0,0,0,-0.36,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Bacteria,alpha proteobacterium ARP-D7 ( 398934 ),No genus ( -1 ),0,0,0,1.64,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Acidobacteria bacterium ( 171953 ),No genus ( -1 ),0,0,0,-0.33,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Methylophilaceae bacterium MMS-2-53 ( 1581557 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Staphylococcus phage phiIPLA-C1C ( 1572704 ),No genus ( -1 ),0,0,0,5.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium AD45-G12 ( 526659 ),No genus ( -1 ),0,0,0,1.36,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium GRIST22 ( 542467 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium HF0010_04H24 ( 542472 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium HF0500_25A21 ( 542513 ),No genus ( -1 ),0,0,0,-0.35,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 182_11_B22 ( 1500398 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,planctomycete str. 658 ( 149590 ),No genus ( -1 ),0,0,0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pQLinkH ( 405933 ),No genus ( -1 ),0,0,0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,2.79,0.0,-0.39,0.0,0.06,0.0
Environmental samples,uncultured bacterium JM9_G5 ( 542543 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium contig00004 ( 1181496 ),No genus ( -1 ),0,0,0,2.26,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured gamma proteobacterium ( 86473 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Eukaryotes,uncultured eukaryote ( 100272 ),No genus ( -1 ),0,0,0,-0.54,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,marine gamma proteobacterium HTCC2246 ( 247637 ),No genus ( -1 ),0,0,0,0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD26 ( 1195817 ),No genus ( -1 ),0,0,0,-0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured planctomycete ( 120965 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,butyrate-producing bacterium SSC/2 ( 245018 ),No genus ( -1 ),0,0,0,-0.18,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,SNAP-XDocII expression vector pDGO-54 ( 1238570 ),No genus ( -1 ),0,0,0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Bacteria,endosymbiont of unidentified scaly snail isolate Monju ( 1248727 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Herbaspirillum autotrophicum ( 180195 ),Herbaspirillum ( 963 ),0,0,0,-0.02,-0.22,0.03,0.13,0.0,-0.32,0.0,0.06
Bacteria,Desulfurivibrio alkaliphilus ( 427923 ),Desulfurivibrio ( 427922 ),0,0,0,-0.05,-0.05,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Denitrovibrio acetiphilus ( 118000 ),Denitrovibrio ( 117999 ),0,0,0,-0.06,-0.06,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Marivirga tractuosa ( 1006 ),Marivirga ( 869806 ),0,0,0,-0.1,-0.1,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Cytophaga hutchinsonii ( 985 ),Cytophaga ( 978 ),0,0,0,-0.11,-0.11,0.03,0.03,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Prunus persica ( 3760 ),Prunus ( 3754 ),0,0,0,0.04,-0.11,0.1,0.1,0.0,0.0,0.0,0.0
Bacteria,Sphingomonas sp. MG-2011-149-EQ ( 1041715 ),Sphingomonas ( 13687 ),0,0,0,-0.09,-0.14,0.03,0.64,0.0,-0.32,0.0,0.38
Bacteria,Cyclobacterium marinum ( 104 ),Cyclobacterium ( 68288 ),0,0,0,-0.11,-0.11,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Dokdonia sp. 4H-3-7-5 ( 983548 ),Dokdonia ( 326319 ),0,0,0,-0.1,-0.13,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Sporosarcina soli ( 334736 ),Sporosarcina ( 1569 ),0,0,0,-0.11,-0.13,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Echinicola vietnamensis ( 390884 ),Echinicola ( 390846 ),0,0,0,-0.12,-0.12,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Gallibacterium anatis ( 750 ),Gallibacterium ( 155493 ),0,0,0,-0.11,-0.12,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Brucella ovis ( 236 ),Brucella ( 234 ),0,0,0,-0.12,-0.12,0.03,0.06,0.0,-0.12,0.0,0.06
