Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Stramenopiles (heterokonts),Synedra hyperborea ( 265534 ),Synedra ( 191584 ),1668,16,16,100.0,100.0,0.17,0.17,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Halamphora oligotraphenta ( 1487567 ),Halamphora ( 1242273 ),715,7,9,100.0,100.0,0.07,0.1,0.0,0.0,0.0,0.0
Eukaryotes,Micronuclearia podoventralis ( 238746 ),Micronuclearia ( 238745 ),715,7,7,100.0,100.0,0.07,0.07,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Frustulia cf. magaliesmontana PU-2012 ( 1264789 ),Frustulia ( 431357 ),708,7,9,100.0,99.0,0.07,0.1,0.0,0.0,0.0,0.0
Fungi,Rimaconus jamaicensis ( 173159 ),Rimaconus ( 173160 ),635,22,7,86.28,28.09,0.26,0.26,0.0,0.0,0.0,0.0
Deuterostomes,Esox lucius ( 8010 ),Esox ( 8009 ),476,4,11,0.18,0.05,0.12,0.12,100.0,100.0,0.05,0.05
Viruses,Alfalfa mosaic virus ( 12321 ),Alfamovirus ( 12320 ),476,4,4,100.0,100.0,0.02,0.02,100.0,100.0,0.02,0.02
Eukaryotes,Trepomonas agilis ( 45002 ),Trepomonas ( 44997 ),476,4,4,100.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0
Eukaryotes,Trachelius ovum ( 993383 ),Trachelius ( 993382 ),476,4,4,100.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0
Fungi,Hydnum sp. P047 ( 911888 ),Hydnum ( 57133 ),291,4,2,100.0,61.07,0.05,0.05,0.0,0.0,0.0,0.0
Deuterostomes,Oncorhynchus mykiss ( 8022 ),Oncorhynchus ( 8016 ),269,18,40,13.18,11.71,0.98,1.24,21.25,21.25,0.26,0.26
Eukaryotes,Cryptomonas curvata ( 233186 ),Cryptomonas ( 3030 ),238,2,12,4.82,0.78,0.07,0.12,100.0,100.0,0.02,0.02
Eukaryotes,Lepocinclis oxyuris ( 107946 ),Lepocinclis ( 66846 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Vorticellides astyliformis ( 1173325 ),Vorticellides ( 1173324 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Esquamula lacrimiformis ( 1176540 ),Esquamula ( 1273542 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Exanthemachrysis gayraliae ( 119497 ),Exanthemachrysis ( 119496 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Phytopythium helicoides ( 126844 ),Phytopythium ( 795339 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Anisonema sp. W1 ( 1380593 ),Anisonema ( 186753 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Halamphora coloradiana ( 1487566 ),Halamphora ( 1242273 ),238,2,9,100.0,100.0,0.02,0.1,0.0,0.0,0.0,0.0
Eukaryotes,Cryptocaryon irritans ( 153251 ),Cryptocaryon ( 153250 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Encyonema muelleri ( 1574437 ),Encyonema ( 216746 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Dendropoma petraeum ( 169321 ),Dendropoma ( 169303 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Dichostereum effuscatum ( 169328 ),Dichostereum ( 154748 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Cryptococcus sp. KCTC 17100 ( 184549 ),Cryptococcus ( 106844 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Segmented Worms (earthworms and below),Virchowia clavata ( 199474 ),Virchowia ( 199473 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Red Algae,Caloglossa pacifica ( 210848 ),Caloglossa ( 31388 ),238,2,4,100.0,100.0,0.02,0.05,0.0,0.0,0.0,0.0
Eukaryotes,Rhynchobodo sp. Sourhope ( 266814 ),Rhynchobodo ( 51333 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Crangon franciscorum ( 307031 ),Crangon ( 98082 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Euplotespora binucleata ( 393904 ),Euplotespora ( 527207 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Hemiselmis andersenii ( 464988 ),Hemiselmis ( 77924 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Trichomyia sp. MAB-2008 ( 560272 ),Trichomyia ( 560271 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Rebecca salina ( 561169 ),Rebecca ( 561168 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Aspidisca magna ( 577312 ),Aspidisca ( 138848 ),238,2,4,100.0,100.0,0.02,0.02,0.0,100.0,0.0,0.02
Stramenopiles (heterokonts),Pinnularia neomajor ( 592728 ),Pinnularia ( 216736 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Agrostis stolonifera ( 63632 ),Agrostis ( 15297 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Lepista nuda ( 64659 ),Lepista ( 64652 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Sagittaria sp. Sasp1 ( 767772 ),Sagittaria ( 459300 ),238,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Red Algae,Caloglossa leprieurii ( 76903 ),Caloglossa ( 31388 ),238,2,4,100.0,100.0,0.02,0.05,0.0,0.0,0.0,0.0
Deuterostomes,Salmo salar ( 8030 ),Salmo ( 8028 ),227,32,32,7.04,7.04,4.6,4.6,0.0,0.0,0.0,0.0
Deuterostomes,Salvelinus namaycush ( 8040 ),Salvelinus ( 8033 ),210,7,3,100.0,29.39,0.07,0.12,0.0,0.0,0.0,0.0
Fungi,Tulasnella violea ( 5241 ),Tulasnella ( 5240 ),198,4,1,100.0,41.68,0.05,0.05,0.0,0.0,0.0,0.0
Deuterostomes,Eptatretus burgeri ( 7764 ),Eptatretus ( 7763 ),138,2,1,100.0,58.21,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Blastocystis sp. NandII ( 463137 ),Blastocystis ( 12967 ),121,2,1,100.0,50.78,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Frustulia rhomboides ( 1093239 ),Frustulia ( 431357 ),119,1,9,50.78,99.0,0.02,0.1,0.0,0.0,0.0,0.0
Eukaryotes,Chroomonas sp. M1318 ( 179793 ),Chroomonas ( 3028 ),87,2,0,100.0,36.82,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Neobodo saliens ( 351712 ),Neobodo ( 312470 ),82,2,0,100.0,34.8,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Candidatus Solibacter usitatus ( 332163 ),Candidatus Solibacter ( 332162 ),74,17,16,4.19,4.19,4.27,4.27,-0.42,-0.42,0.02,0.02
Stramenopiles (heterokonts),Chaetoceros gracilis ( 184592 ),Chaetoceros ( 49237 ),66,7,0,100.0,9.36,0.07,0.1,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Asterionella formosa ( 210441 ),Asterionella ( 35129 ),61,1,1,50.78,50.78,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Clogmia albipunctata ( 85120 ),Clogmia ( 85119 ),61,1,1,50.78,50.78,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Hazenella coriacea ( 1179467 ),Hazenella ( 1343556 ),59,3,3,15.06,15.06,0.26,0.26,0.0,0.0,0.0,0.0
Fungi,Chrysosporium chiropterorum ( 515434 ),Chrysosporium ( 40411 ),48,2,0,100.0,20.5,0.02,0.02,0.0,0.0,0.0,0.0
Viruses,Human mastadenovirus C ( 129951 ),Mastadenovirus ( 10509 ),36,8,9,5.07,5.07,1.17,1.17,3.05,3.05,0.69,0.69
Red Algae,Schizymenia dubyi ( 38368 ),Schizymenia ( 38367 ),36,1,1,27.55,27.55,0.05,0.05,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Amphora pediculus ( 431328 ),Amphora ( 59796 ),32,7,0,99.0,4.66,0.07,0.17,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Skeletonema dohrnii ( 267566 ),Skeletonema ( 2842 ),28,2,0,100.0,11.8,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Amphora sp. ND 71 ( 565054 ),Amphora ( 59796 ),22,4,0,100.0,4.66,0.05,0.17,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Nitzschia sigmoidea ( 686323 ),Nitzschia ( 2857 ),20,4,0,100.0,4.32,0.05,0.1,0.0,0.0,0.0,0.0
Deuterostomes,Oncorhynchus tshawytscha ( 74940 ),Oncorhynchus ( 8016 ),20,1,40,6.69,11.71,0.26,1.24,0.0,21.25,0.0,0.26
Eukaryotes,Campanella umbellaria ( 168242 ),Campanella ( 168241 ),20,0,0,29.03,29.03,0.02,0.02,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Stigeoclonium sp. CCAC 1901 ( 1306597 ),Stigeoclonium ( 55998 ),17,1,0,54.23,13.79,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Cylindrotheca closterium ( 2856 ),Cylindrotheca ( 2852 ),16,2,1,10.43,7.27,0.21,0.21,0.0,0.0,0.0,0.0
Deuterostomes,Salvelinus alpinus ( 8036 ),Salvelinus ( 8033 ),15,0,3,11.15,29.39,0.05,0.12,0.0,0.0,0.0,0.0
Amoebozoa,Cochliopodium minus ( 313997 ),Cochliopodium ( 313557 ),14,6,0,50.72,2.42,0.12,0.12,0.0,0.0,0.0,0.0
