Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Deformed wing virus ( 198112 ),Iflavirus ( 232799 ),770,7,15,100.0,100.0,0.04,0.08,100.0,100.0,0.04,0.04
Viridiplantae (green plants),Syringa oblata ( 178762 ),Syringa ( 24208 ),770,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Panarthropoda,Agrotis segetum ( 47767 ),Agrotis ( 47766 ),770,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Donnellsmithia ampulliformis ( 884276 ),Donnellsmithia ( 46368 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Erigeron annuus ( 91248 ),Erigeron ( 41574 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Tabebuia rosea ( 429709 ),Tabebuia ( 39256 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Synura uvella ( 52557 ),Synura ( 2991 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Panarthropoda,Graphocephala hieroglyphica ( 139529 ),Graphocephala ( 36147 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Panarthropoda,Pisacha naga ( 130624 ),Pisacha ( 130623 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Fungi,Minutisphaera japonica ( 1206587 ),Minutisphaera ( 980421 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Eukaryotes,Hemiselmis cryptochromatica ( 464989 ),Hemiselmis ( 77924 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Triadica sebifera ( 139772 ),Triadica ( 316902 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,uncultured Acidisoma sp. ( 561183 ),Acidisoma ( 512381 ),385,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
