Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Stramenopiles (heterokonts),Asterionella formosa ( 210441 ),Asterionella ( 35129 ),852,8,8,99.0,99.0,0.09,0.09,0.0,0.0,0.0,0.0
Eukaryotes,Stenostomum grabbskogense ( 570254 ),Stenostomum ( 39238 ),347,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Lepidodermella intermedia ( 1194613 ),Lepidodermella ( 41322 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Dictyuchus sp. Petersen-4.2 ( 135850 ),Dictyuchus ( 74559 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Cecidophyes hirsutes ( 1452668 ),Cecidophyes ( 1452667 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Dichostereum effuscatum ( 169328 ),Dichostereum ( 154748 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Callyspongia plicifera ( 178539 ),Callyspongia ( 178537 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Thermoactinomyces vulgaris ( 2026 ),Thermoactinomyces ( 2023 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Sararanga sinuosa ( 240468 ),Sararanga ( 240466 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Synedra hyperborea ( 265534 ),Synedra ( 191584 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Hexamita inflata ( 28002 ),Hexamita ( 13567 ),173,1,3,100.0,100.0,0.02,0.03,0.0,0.0,0.0,0.0
Fungi,Diehliomyces microsporus ( 305895 ),Diehliomyces ( 305894 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Crangon franciscorum ( 307031 ),Crangon ( 98082 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Uredinella coccidiophaga ( 357030 ),Uredinella ( 357001 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Ocimum basilicum ( 39350 ),Ocimum ( 39173 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Hexamita nelsoni ( 406985 ),Hexamita ( 13567 ),173,1,3,100.0,100.0,0.02,0.03,0.0,0.0,0.0,0.0
Bacteria,Saccharibacillus kuerlensis ( 459527 ),Saccharibacillus ( 456492 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Trepomonas steinii ( 460178 ),Trepomonas ( 44997 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,uncultured Subdoligranulum sp. ( 512298 ),Subdoligranulum ( 292632 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Euplotes orientalis ( 696473 ),Euplotes ( 5935 ),173,1,1,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Burkholderia phage phiE255 ( 431894 ),Bcepmulikevirus ( 1198139 ),143,2,2,64.23,64.23,0.03,0.03,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Microthamnion kuetzingianum ( 34148 ),Microthamnion ( 34147 ),61,1,1,59.54,59.54,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Neisseria sp. oral clone AP015 ( 134238 ),Neisseria ( 482 ),57,66,20,77.78,0.86,0.85,29.35,0.0,-0.16,0.0,2.47
Eukaryotes,Neobodo curvifilus ( 351716 ),Neobodo ( 312470 ),43,1,0,100.0,25.12,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Methylocaldum szegediense ( 73780 ),Methylocaldum ( 73778 ),38,1,0,100.0,22.17,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),37,43,20,6.55,0.86,6.63,29.35,-0.09,-0.16,0.14,2.47
Bacteria,Protochlamydia naegleriophila ( 389348 ),Candidatus Protochlamydia ( 282132 ),34,5,1,25.07,6.6,0.21,0.3,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Ephedra equisetina ( 173280 ),Ephedra ( 3387 ),31,0,0,42.51,42.51,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Morococcus cerebrosus ( 1056807 ),Morococcus ( 212742 ),31,2,2,13.4,13.4,0.17,0.17,0.0,0.0,0.0,0.0
Deuterostomes,Salvelinus namaycush ( 8040 ),Salvelinus ( 8033 ),29,1,1,100.0,16.74,0.02,0.07,0.0,0.0,0.0,0.0
Fungi,Trichaptum abietinum ( 40452 ),Trichaptum ( 40451 ),15,0,0,30.12,30.12,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Neisseria sp. oral clone AP060 ( 134239 ),Neisseria ( 482 ),14,17,20,99.0,0.86,0.17,29.35,0.0,-0.16,0.0,2.47
Deuterostomes,Salvelinus alpinus ( 8036 ),Salvelinus ( 8033 ),10,0,1,12.31,16.74,0.05,0.07,0.0,0.0,0.0,0.0
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),9,11,20,1.51,0.86,7.12,29.35,0.41,-0.16,2.12,2.47
Amoebozoa,Entamoeba bovis ( 715123 ),Entamoeba ( 5758 ),7,3,0,100.0,2.21,0.03,0.09,0.0,0.0,0.0,0.0
Panarthropoda,Riptortus pedestris ( 329032 ),Riptortus ( 41703 ),7,0,0,20.91,20.91,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Athelia rolfsii ( 39291 ),Athelia ( 5309 ),5,0,0,39.3,8.3,0.02,0.02,0.0,0.0,0.0,0.0
Amoebozoa,Entamoeba histolytica ( 5759 ),Entamoeba ( 5758 ),5,2,0,46.08,2.21,0.05,0.09,0.0,0.0,0.0,0.0
Bacteria,Neisseria sp. TM10_1 ( 359076 ),Neisseria ( 482 ),4,4,20,9.61,0.86,0.49,29.35,0.0,-0.16,0.0,2.47
Viruses,Rhinovirus A ( 147711 ),Enterovirus ( 12059 ),2,0,0,2.07,0.18,0.03,0.03,12.06,12.06,0.02,0.02
Stramenopiles (heterokonts),Chaetoceros lorenzianus ( 426634 ),Chaetoceros ( 49237 ),2,1,0,100.0,1.43,0.02,0.02,0.0,0.0,0.0,0.0
Viruses,Human mastadenovirus B ( 108098 ),Mastadenovirus ( 10509 ),2,1,0,100.0,1.36,0.02,0.35,0.0,0.78,0.0,0.21
Bacteria,Neisseria flava ( 34026 ),Neisseria ( 482 ),2,2,20,9.18,0.86,0.3,29.35,0.0,-0.16,0.0,2.47
Bacteria,Labedella sp. DR 7-05 ( 1534037 ),Labedella ( 390250 ),1,0,0,10.32,10.32,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Neisseria sp. 1909a ( 1278551 ),Neisseria ( 482 ),1,2,20,61.24,0.86,0.03,29.35,0.0,-0.16,0.0,2.47
Bacteria,uncultured Neisseria sp. ( 237778 ),Neisseria ( 482 ),1,2,20,0.6,0.86,3.39,29.35,0.0,-0.16,0.0,2.47
Bacteria,Neisseria cinerea ( 483 ),Neisseria ( 482 ),1,1,20,1.66,0.86,1.11,29.35,0.0,-0.16,0.0,2.47
Bacteria,Neisseria sp. 104(2012) ( 1208576 ),Neisseria ( 482 ),1,1,20,100.0,0.86,0.02,29.35,0.0,-0.16,0.0,2.47
Bacteria,Neisseria sp. 1034a ( 1278543 ),Neisseria ( 482 ),1,1,20,100.0,0.86,0.02,29.35,0.0,-0.16,0.0,2.47
Bacteria,Neisseria perflava ( 33053 ),Neisseria ( 482 ),1,1,20,6.08,0.86,0.28,29.35,0.0,-0.16,0.0,2.47
Bacteria,uncultured Tepidiphilus sp. ( 904981 ),Tepidiphilus ( 203470 ),1,0,0,28.11,2.73,0.02,0.02,0.0,-0.38,0.0,0.03
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),1,1,20,0.64,0.86,2.28,29.35,-0.35,-0.16,0.1,2.47
Bacteria,Marinospirillum minutulum ( 64974 ),Marinospirillum ( 64968 ),1,0,0,17.89,3.77,0.02,0.02,0.0,0.0,0.0,0.0
Archaea,Candidatus Methanoplasma termitum ( 1577791 ),Candidatus Methanoplasma ( 1607807 ),1,0,0,8.17,8.17,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Candidatus Protochlamydia amoebophila ( 362787 ),Candidatus Protochlamydia ( 282132 ),1,0,1,1.94,6.6,0.09,0.3,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Nitzschia closterium ( 265526 ),Nitzschia ( 2857 ),0,1,0,100.0,0.57,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Cryobacterium sp. TA_FJ ( 1472805 ),Cryobacterium ( 69578 ),0,1,0,100.0,0.56,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Neisseria mucosa ( 488 ),Neisseria ( 482 ),0,0,20,3.71,0.86,0.26,29.35,0.0,-0.16,0.0,2.47
Bacteria,Neisseria oralis ( 1107316 ),Neisseria ( 482 ),0,0,20,0.73,0.86,1.27,29.35,0.0,-0.16,0.0,2.47
Bacteria,Persephonella marina ( 309805 ),Persephonella ( 182899 ),0,0,0,6.64,6.64,0.02,0.02,0.0,0.0,0.0,0.0
Deuterostomes,Salmo salar ( 8030 ),Salmo ( 8028 ),0,0,0,0.99,0.99,0.77,0.77,0.0,0.0,0.0,0.0
Viruses,Human mastadenovirus C ( 129951 ),Mastadenovirus ( 10509 ),0,0,0,1.28,1.36,0.33,0.35,0.78,0.78,0.21,0.21
Bacteria,uncultured Derxia sp. ( 498724 ),Derxia ( 203697 ),0,2,0,64.23,0.31,0.03,0.03,0.0,0.0,0.0,0.0
Deuterostomes,Oncorhynchus mykiss ( 8022 ),Oncorhynchus ( 8016 ),0,0,0,1.8,1.51,0.16,0.19,0.91,0.91,0.02,0.02
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,20,0.12,0.86,4.14,29.35,0.0,-0.16,0.0,2.47
Stramenopiles (heterokonts),Didymosphenia geminata ( 1115533 ),Didymosphenia ( 1115532 ),0,0,0,3.35,3.35,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Neisseria sp. oral clone AP132 ( 134242 ),Neisseria ( 482 ),0,0,20,19.15,0.86,0.02,29.35,0.0,-0.16,0.0,2.47
Deuterostomes,Coregonus clupeaformis ( 59861 ),Coregonus ( 27772 ),0,0,0,2.57,2.57,0.03,0.03,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Silicibacter phage DSS3phi2 ( 490912 ),N4likevirus ( 371730 ),0,1,0,100.0,0.1,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Neisseria macacae ( 496 ),Neisseria ( 482 ),0,0,20,0.39,0.86,0.45,29.35,0.0,-0.16,0.0,2.47
Bacteria,Neisseria sp. J01 ( 375292 ),Neisseria ( 482 ),0,0,20,3.32,0.86,0.03,29.35,0.0,-0.16,0.0,2.47
Stramenopiles (heterokonts),Leptocylindrus danicus ( 163516 ),Leptocylindrus ( 163515 ),0,0,0,2.37,2.37,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,uncultured Ideonella sp. ( 260759 ),Ideonella ( 36862 ),0,0,0,12.43,0.42,0.02,0.02,0.0,-0.3,0.0,0.02
Bacteria,Neisseria flavescens ( 484 ),Neisseria ( 482 ),0,0,20,1.45,0.86,0.05,29.35,-0.22,-0.16,0.02,2.47
Bacteria,Neisseria pharyngis ( 29434 ),Neisseria ( 482 ),0,0,20,3.57,0.86,0.02,29.35,0.0,-0.16,0.0,2.47
