Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),9,10,10,1.14,0.99,8.84,12.72,-0.16,-0.18,0.09,0.15
Bacteria,Citrobacter sp. RMC 1620 ( 1637516 ),Citrobacter ( 544 ),5,5,10,100.0,0.99,0.06,12.72,0.0,-0.18,0.0,0.15
Bacteria,Citrobacter sp. DN1 ( 389280 ),Citrobacter ( 544 ),3,3,10,6.88,0.99,0.56,12.72,0.0,-0.18,0.0,0.15
Bacteria,Alteromonas australica ( 589873 ),Alteromonas ( 226 ),1,3,0,5.35,0.41,0.74,0.74,0.0,0.0,0.0,0.0
Bacteria,Citrobacter farmeri ( 67824 ),Citrobacter ( 544 ),1,1,10,37.49,0.99,0.03,12.72,0.0,-0.18,0.0,0.15
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,10,0.37,0.99,2.07,12.72,0.0,-0.18,0.0,0.15
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),0,0,10,0.44,0.99,1.09,12.72,0.0,-0.18,0.0,0.15
Bacteria,Franconibacter helveticus ( 357240 ),Franconibacter ( 1649295 ),0,0,0,2.58,0.95,0.03,0.03,0.0,0.0,0.0,0.0
Panarthropoda,Gryllus bimaculatus ( 6999 ),Gryllus ( 6998 ),0,0,0,0.15,0.14,0.5,0.5,0.0,0.0,0.0,0.0
Bacteria,Prosthecochloris aestuarii ( 1102 ),Prosthecochloris ( 1101 ),0,0,0,0.1,0.08,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,uncultured Fusibacter sp. ( 291847 ),Fusibacter ( 76008 ),0,0,0,0.08,0.08,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Strongylus vulgaris ( 40348 ),Strongylus ( 40345 ),0,0,0,0.05,0.05,0.03,0.03,0.0,0.0,0.0,0.0
Environmental samples,uncultured soil bacterium ( 164851 ),No genus ( -1 ),0,0,0,-0.3,0.0,0.18,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EM-2014-39 ( 1499769 ),No genus ( -1 ),0,0,0,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0
