Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),4889610,408706,146403,48.35,12.07,8352.07,9661.134291872273,8.72,3.08,558.04,951.29
Bacteria,Alteromonas australica ( 589873 ),Alteromonas ( 226 ),3818640,38572,38581,99.0,99.0,389.62,389.72,0.0,0.0,0.0,0.0
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),3448050,134795,166156,24.79,25.83,5376.37,5721.3,3.06,3.21,495.75,539.94
Panarthropoda,Culicoides sonorensis ( 179676 ),Culicoides ( 41820 ),823624,8379,255,49.01,34.94,1.91,1.91,99.0,99.0,83.7,83.7
Bacteria,uncultured Stenotrophomonas sp. ( 165438 ),Stenotrophomonas ( 40323 ),259598,10048,166156,99.0,25.83,101.5,5721.3,0.0,3.21,0.0,539.94
Bacteria,Pseudomonas sp. CNE 23 ( 936221 ),Pseudomonas ( 286 ),245636,20349,146403,99.0,12.07,205.55,9661.134291872273,0.0,3.08,0.0,951.29
Bacteria,Pseudomonas sp. PCP2 ( 170943 ),Pseudomonas ( 286 ),241790,20031,146403,99.0,12.07,202.34,9661.134291872273,0.0,3.08,0.0,951.29
Bacteria,Xanthomonas citri ( 346 ),Xanthomonas ( 338 ),168180,19310,839,0.21,0.87,2.43,86.50464126081818,55.5,8.71,347.9,444.97
Bacteria,Stenotrophomonas sp. HPC49 ( 267637 ),Stenotrophomonas ( 40323 ),157025,6078,166156,99.0,25.83,61.4,5721.3,0.0,3.21,0.0,539.94
Bacteria,Pseudomonas resinovorans ( 53412 ),Pseudomonas ( 286 ),156148,12936,146403,45.87,12.07,282.0,9661.134291872273,0.6,3.08,0.82,951.29
Bacteria,Stenotrophomonas sp. HPC 558 ( 339625 ),Stenotrophomonas ( 40323 ),94143,3644,166156,100.0,25.83,36.44,5721.3,0.0,3.21,0.0,539.94
Bacteria,Xanthomonas alfalfae ( 366650 ),Xanthomonas ( 338 ),72299,8301,839,-0.24,0.87,0.12,86.50464126081818,99.0,8.71,83.85,444.97
Bacteria,uncultured Stenotrophomonas bacterium ( 452331 ),Stenotrophomonas ( 40323 ),39256,1519,166156,99.0,25.83,15.35,5721.3,0.0,3.21,0.0,539.94
Bacteria,Stenotrophomonas sp. BCaL2 ( 273799 ),Stenotrophomonas ( 40323 ),36407,1409,166156,99.0,25.83,14.23,5721.3,0.0,3.21,0.0,539.94
Bacteria,Stenotrophomonas sp. CD02 ( 352358 ),Stenotrophomonas ( 40323 ),29611,1146,166156,100.0,25.83,11.46,5721.3,0.0,3.21,0.0,539.94
Bacteria,Pseudomonas otitidis ( 319939 ),Pseudomonas ( 286 ),29207,2421,146403,99.0,12.07,24.43,9661.134291872273,100.0,3.08,0.02,951.29
Eukaryotes,Parastrongyloides trichosuri ( 131310 ),Parastrongyloides ( 131309 ),22203,1945,1945,11.41,11.41,170.55,170.55,0.0,0.0,0.0,0.0
Bacteria,Pseudomonas sp. BDN15 ( 322120 ),Pseudomonas ( 286 ),21037,1742,146403,100.0,12.07,17.43,9661.134291872273,0.0,3.08,0.0,951.29
