Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Stramenopiles (heterokonts),Asteroplanus karianus ( 497703 ),Asteroplanus ( 497701 ),387,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Deuterostomes,Nezumia aequalis ( 303126 ),Nezumia ( 303125 ),387,3,3,100.0,100.0,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Pythium sp. AP ( 378252 ),Pythium ( 4797 ),8,3,0,100.0,2.27,0.04,0.04,0.0,0.0,0.0,0.0
Fungi,Rhodotorula nothofagi ( 114767 ),Rhodotorula ( 231509 ),0,0,0,1.09,0.71,0.04,0.04,0.0,0.0,0.0,0.0
Fungi,Sporidiobolus salmonicolor ( 5005 ),Sporidiobolus ( 5001 ),0,0,0,0.82,0.45,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Thermanaerovibrio acidaminovorans ( 81462 ),Thermanaerovibrio ( 81461 ),0,0,0,0.37,0.37,0.04,0.04,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Chrysodidymus synuroideus ( 47573 ),Chrysodidymus ( 47572 ),0,0,0,0.18,0.18,0.04,0.04,0.0,0.0,0.0,0.0
Viruses,Stenotrophomonas phage phiSMA6 ( 1346893 ),No genus ( -1 ),0,0,0,1.58,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium AD106-G5 ( 526643 ),No genus ( -1 ),0,0,0,3.87,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured actinobacterium ( 152507 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured cyanobacterium ( 1211 ),No genus ( -1 ),0,0,0,-0.16,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,Comamonadaceae bacterium B1 ( 1458426 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Expression vector p15TV-L ( 433623 ),No genus ( -1 ),0,0,0,1.92,0.0,0.08,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 282 ( 698388 ),No genus ( -1 ),0,0,0,-0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Staphylococcus phage phiIBB-SEP1 ( 1340769 ),No genus ( -1 ),0,0,0,0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Verrucomicrobia bacterium ( 156588 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,1.2,0.0,-0.39,0.0,0.04,0.0
Environmental samples,uncultured bacterium 70 ( 698392 ),No genus ( -1 ),0,0,0,-0.11,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Stenotrophomonas phage S1 ( 573591 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Acidobacteria bacterium ( 171953 ),No genus ( -1 ),0,0,0,-0.33,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium HF0770_27E13 ( 542526 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ARCTIC33_F_06 ( 542424 ),No genus ( -1 ),0,0,0,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0
