Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Capnocytophaga gingivalis ( 1017 ),Capnocytophaga ( 1016 ),29389,2254,2993,99.0,13.24,22.4,216.98,13.23,0.55,2.8,2.8
Bacteria,Siansivirga zeaxanthinifaciens ( 762954 ),Siansivirga ( 1204360 ),27304,782,782,34.91,34.91,22.4,22.4,0.0,0.0,0.0,0.0
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),16556,1250,2993,11.02,13.24,113.39,216.98,0.0,0.55,0.0,2.8
Bacteria,uncultured Capnocytophaga sp. ( 159273 ),Capnocytophaga ( 1016 ),14684,1108,2993,99.0,13.24,11.2,216.98,0.0,0.55,0.0,2.8
Bacteria,Capnocytophaga sp. ( 44737 ),Capnocytophaga ( 1016 ),7416,559,2993,100.0,13.24,5.6,216.98,0.0,0.55,0.0,2.8
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),5227,394,2993,7.83,13.24,50.4,216.98,0.0,0.55,0.0,2.8
Bacteria,Capnocytophaga cynodegmi ( 28189 ),Capnocytophaga ( 1016 ),2628,198,2993,23.63,13.24,8.4,216.98,0.0,0.55,0.0,2.8
Stramenopiles (heterokonts),Thalassiosira gessneri ( 382371 ),Thalassiosira ( 35127 ),2548,139,25,100.0,18.2,1.4,1.4,0.0,0.0,0.0,0.0
Bacteria,Leptotrichia buccalis ( 40542 ),Leptotrichia ( 32067 ),2027,248,274,8.45,8.16,29.4,29.4,0.0,1.17,0.0,2.8
Bacteria,Capnocytophaga sp. CM51 ( 936369 ),Capnocytophaga ( 1016 ),1854,139,2993,100.0,13.24,1.4,216.98,0.0,0.55,0.0,2.8
Bacteria,Capnocytophaga sp. oral taxon 329 ( 706435 ),Capnocytophaga ( 1016 ),1854,139,2993,100.0,13.24,1.4,216.98,0.0,0.55,0.0,2.8
Bacteria,Capnocytophaga sp. oral clone AH015 ( 134215 ),Capnocytophaga ( 1016 ),1854,139,2993,100.0,13.24,1.4,216.98,0.0,0.55,0.0,2.8
Bacteria,Capnocytophaga sp. FVAMC 7623 ( 336565 ),Capnocytophaga ( 1016 ),1854,139,2993,100.0,13.24,1.4,216.98,0.0,0.55,0.0,2.8
Bacteria,Scardovia inopinata ( 78259 ),Scardovia ( 196081 ),526,38,38,13.71,13.71,2.8,2.8,0.0,0.0,0.0,0.0
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),454,203,236,3.87,2.24,51.8,57.4,1.93,1.88,1.4,4.2
Bacteria,Muricauda ruestringensis ( 111501 ),Muricauda ( 111500 ),220,51,12,18.24,4.32,2.8,2.8,0.0,0.0,0.0,0.0
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),194,55,9,19.86,3.51,2.8,2.8,0.0,0.0,0.0,0.0
Bacteria,Catonella sp. feline oral taxon 010 ( 1577257 ),Catonella ( 43996 ),104,139,1,100.0,0.75,1.4,1.4,0.0,0.0,0.0,0.0
Bacteria,Campylobacter jejuni ( 197 ),Campylobacter ( 194 ),97,51,236,3.53,2.24,1.4,57.4,16.48,1.88,2.8,4.2
Bacteria,Prevotella salivae ( 228604 ),Prevotella ( 838 ),71,138,13,99.0,0.52,1.4,36.4,0.0,-0.15,0.0,1.4
