Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Rhinovirus A ( 147711 ),Enterovirus ( 12059 ),400139000,4041810,2234130,99.0,99.0,10767.6,11283.5,99.0,99.0,30058.7,31610.3
Viruses,Human rhinovirus sp. ( 169066 ),Enterovirus ( 12059 ),11083200,111952,2234130,100.0,99.0,239.97,11283.5,100.0,99.0,879.54,31610.3
Viruses,Human rhinovirus C192483 ( 741955 ),Enterovirus ( 12059 ),2847320,28760,2234130,100.0,99.0,273.83,11283.5,100.0,99.0,13.78,31610.3
Viruses,Human rhinovirus NSHM81/Belgium/2009 ( 864561 ),Enterovirus ( 12059 ),9597,96,2234130,100.0,99.0,0.97,11283.5,0.0,99.0,0.0,31610.3
Fungi,Lichtheimia hongkongensis ( 549293 ),Lichtheimia ( 688353 ),5407,59,74,99.0,99.0,0.47,0.47,100.0,59.94,0.13,0.21
Viruses,Human rhinovirus EBC48/Belgium/2009 ( 864559 ),Enterovirus ( 12059 ),4669,47,2234130,100.0,99.0,0.47,11283.5,0.0,99.0,0.0,31610.3
Viruses,Human rhinovirus C210920 ( 741956 ),Enterovirus ( 12059 ),4150,41,2234130,100.0,99.0,0.42,11283.5,0.0,99.0,0.0,31610.3
Fungi,Rhizopus microsporus ( 58291 ),Rhizopus ( 4842 ),2071,458,47,49.32,4.64,2.1,5.24,99.0,4.48,3.59,3.96
Fungi,Parasitella parasitica ( 35722 ),Parasitella ( 35721 ),1541,15,15,99.0,99.0,0.16,0.16,1.69,1.69,0.18,0.18
Viruses,Human rhinovirus AMS323 ( 433730 ),Enterovirus ( 12059 ),1037,10,2234130,100.0,99.0,0.1,11283.5,0.0,99.0,0.0,31610.3
Deuterostomes,Oncorhynchus mykiss ( 8022 ),Oncorhynchus ( 8016 ),829,20,3,0.72,0.42,0.08,0.08,40.83,40.83,0.5,0.5
Viruses,Rhinovirus B ( 147712 ),Enterovirus ( 12059 ),778,7,2234130,100.0,99.0,0.08,11283.5,0.0,99.0,0.0,31610.3
Fungi,Hyphomucor assamensis ( 101109 ),Hyphomucor ( 101108 ),770,7,7,99.0,99.0,0.08,0.08,0.0,0.0,0.0,0.0
Fungi,Helicostylum sp. BAB-2278 ( 1438599 ),Helicostylum ( 101137 ),524,5,5,100.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0
Viruses,Invertebrate iridescent virus 9 ( 345195 ),Iridovirus ( 10487 ),524,5,5,100.0,100.0,0.03,0.03,100.0,100.0,0.03,0.08
Fungi,Conidiobolus coronatus ( 34488 ),Conidiobolus ( 34487 ),518,5,5,100.0,99.0,0.05,0.05,0.0,0.0,0.0,0.0
Fungi,Rhizopus azygosporus ( 86630 ),Rhizopus ( 4842 ),437,94,47,100.0,4.64,0.94,5.24,0.0,4.48,0.0,3.96
Fungi,Rhizopus sp. BAB-2306 ( 1438619 ),Rhizopus ( 4842 ),425,91,47,100.0,4.64,0.92,5.24,0.0,4.48,0.0,3.96
Eukaryotes,Trichocerca rattus ( 360705 ),Trichocerca ( 360703 ),262,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,uncultured Thermanaeromonas sp. ( 543108 ),Thermanaeromonas ( 202949 ),262,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
