Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),50319900,2159120,877206,99.0,22.27,17467.3,17627.71429187227,83.32,27.49,5159.2,7642.32
Bacteria,Pseudomonas sp. HMSC05H02 ( 1581118 ),Pseudomonas ( 286 ),63886,2324,877206,100.0,22.27,0.05,17627.71429187227,99.0,27.49,23.43,7642.32
Viruses,Pseudomonas phage Pf1 ( 10871 ),Inovirus ( 10861 ),59750,608,620,99.0,99.0,6.09,6.09,100.0,2.76,0.05,0.05
Bacteria,Pseudomonas sp. M18 ( 228095 ),Pseudomonas ( 286 ),55830,2168,877206,100.0,22.27,7.23,17627.71429187227,99.0,27.49,14.6,7642.32
Bacteria,Alteromonas australica ( 589873 ),Alteromonas ( 226 ),39857,2123,405,99.0,18.77,21.45,21.45,0.0,0.16,0.0,0.14
Bacteria,Pseudomonas sp. PCP2 ( 170943 ),Pseudomonas ( 286 ),26349,1183,877206,99.0,22.27,11.95,17627.71429187227,0.0,27.49,0.0,7642.32
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),9020,2143,168,78.94,4.41,18.47,20.6,76.35,3.77,8.98,9.31
Bacteria,Pseudomonas denitrificans ( 43306 ),Pseudomonas ( 286 ),5822,216,877206,2.12,22.27,12.28,17627.71429187227,19.88,27.49,9.59,7642.32
Bacteria,Pseudomonas sp. MFY72 ( 251067 ),Pseudomonas ( 286 ),4212,155,877206,100.0,22.27,0.14,17627.71429187227,100.0,27.49,1.42,7642.32
Bacteria,Pseudomonas resinovorans ( 53412 ),Pseudomonas ( 286 ),2398,103,877206,3.61,22.27,24.1,17627.71429187227,4.29,27.49,3.92,7642.32
Bacteria,Pseudomonas otitidis ( 319939 ),Pseudomonas ( 286 ),2066,88,877206,38.7,22.27,1.8,17627.71429187227,100.0,27.49,0.19,7642.32
