Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),109571,9125,7861,20.41,12.8,369.52,373.77,16.22,8.23,97.75,105.54
Viruses,Human parainfluenza virus 3 ( 11216 ),Respirovirus ( 186938 ),56264,562,724,100.0,100.0,3.62,3.62,100.0,100.0,2.01,2.08
Bacteria,Haemophilus sp. CCUG 30048 ( 554006 ),Haemophilus ( 724 ),1623,126,7861,100.0,12.8,1.27,373.77,0.0,8.23,0.0,105.54
Bacteria,Pasteurella multocida ( 747 ),Pasteurella ( 745 ),580,102,152,6.34,5.64,16.23,16.46,1.9,3.64,0.05,0.28
Bacteria,uncultured Haemophilus sp. ( 237779 ),Haemophilus ( 724 ),324,25,7861,13.55,12.8,1.87,373.77,0.0,8.23,0.0,105.54
Bacteria,Haemophilus sp. oral clone ASCA10 ( 325807 ),Haemophilus ( 724 ),118,9,7861,100.0,12.8,0.09,373.77,0.0,8.23,0.0,105.54
Bacteria,Haemophilus aegyptius ( 197575 ),Haemophilus ( 724 ),84,8,7861,79.25,12.8,0.05,373.77,100.0,8.23,0.05,105.54
Bacteria,Haemophilus haemolyticus ( 726 ),Haemophilus ( 724 ),79,9,7861,0.04,12.8,0.05,373.77,2.38,8.23,4.06,105.54
Panarthropoda,Cardiocladius sp. MNK-2008 ( 529014 ),Cardiocladius ( 61019 ),66,2,0,100.0,29.01,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Pasteurella dagmatis ( 754 ),Pasteurella ( 745 ),64,11,152,99.0,5.64,0.12,16.46,0.95,3.64,0.02,0.28
Bacteria,Haemophilus sp. FF7 ( 1461579 ),Haemophilus ( 724 ),29,2,7861,100.0,12.8,0.02,373.77,0.0,8.23,0.0,105.54
Bacteria,Haemophilus sp. oral clone ASCB01 ( 358106 ),Haemophilus ( 724 ),29,2,7861,100.0,12.8,0.02,373.77,0.0,8.23,0.0,105.54
Bacteria,Haemophilus sp. oral clone BJ095 ( 134231 ),Haemophilus ( 724 ),29,2,7861,100.0,12.8,0.02,373.77,0.0,8.23,0.0,105.54
Bacteria,Pasteurella sp. C8I8 ( 990475 ),Pasteurella ( 745 ),26,4,152,100.0,5.64,0.05,16.46,0.0,3.64,0.0,0.28
Bacteria,Pasteurella oralis ( 1071947 ),Pasteurella ( 745 ),13,2,152,100.0,5.64,0.02,16.46,0.0,3.64,0.0,0.28
Bacteria,Actinobacillus pleuropneumoniae ( 715 ),Actinobacillus ( 713 ),8,3,3,0.35,0.11,1.06,1.2,2.62,2.84,1.11,1.31
Bacteria,Haemophilus sp. COAD036 ( 374668 ),Haemophilus ( 724 ),7,0,7861,5.11,12.8,0.12,373.77,0.0,8.23,0.0,105.54
Bacteria,Histophilus somni ( 731 ),Histophilus ( 214906 ),5,1,0,-0.13,-0.13,0.07,0.07,4.24,4.24,0.3,0.3
Bacteria,Haemophilus quentini ( 123834 ),Haemophilus ( 724 ),3,0,7861,6.03,12.8,0.05,373.77,0.0,8.23,0.0,105.54
Caudovirales (dsDNA phages),Haemophilus phage HP1 ( 10690 ),Hpunalikevirus ( 1196844 ),2,0,0,10.56,10.56,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,uncultured Eikenella sp. ( 316093 ),Eikenella ( 538 ),1,1,0,82.42,0.95,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,7861,0.08,12.8,0.39,373.77,0.18,8.23,0.12,105.54
Bacteria,Actinobacillus sp. MK-2012 ( 1269811 ),Actinobacillus ( 713 ),0,4,3,100.0,0.11,0.05,1.2,0.0,2.84,0.0,1.31
Bacteria,Taylorella asinigenitalis ( 84590 ),Taylorella ( 29574 ),0,1,0,-0.26,-0.3,0.12,0.12,0.19,0.19,8.26,8.26
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,3,-0.12,0.11,0.02,1.2,1.39,2.84,0.02,1.31
Bacteria,Mannheimia haemolytica ( 75985 ),Mannheimia ( 75984 ),0,0,0,-0.09,-0.11,0.18,0.32,0.2,0.17,0.12,0.12
Bacteria,uncultured Actinobacillus sp. ( 417616 ),Actinobacillus ( 713 ),0,0,3,0.36,0.11,0.05,1.2,0.0,2.84,0.0,1.31
Viridiplantae (green plants),Spermatozopsis exsultans ( 1108794 ),Spermatozopsis ( 3191 ),0,0,0,0.2,0.17,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Sminthurus viridis ( 109609 ),Sminthurus ( 109608 ),0,0,0,0.12,0.12,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Hydrogenobacter thermophilus ( 940 ),Hydrogenobacter ( 939 ),0,0,0,0.07,0.05,0.02,0.02,0.0,0.0,0.0,0.0
Viruses,Human herpesvirus 4 ( 10376 ),Lymphocryptovirus ( 10375 ),0,0,0,0.03,0.03,0.02,0.02,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pO6T ( 399678 ),No genus ( -1 ),0,0,0,0.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Bacteria,Comamonadaceae bacterium A1 ( 1458425 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Bacteria,planctomycete str. 639 ( 149589 ),No genus ( -1 ),0,0,0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ctg7180000001454 ( 1425168 ),No genus ( -1 ),0,0,0,-0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,-7,0,-0.3,0.0,25.02,0.0,-0.39,0.0,0.02,0.0
Environmental samples,uncultured bacterium Contig267 ( 1393546 ),No genus ( -1 ),0,0,0,12.71,0.0,0.02,0.0,0.0,0.0,0.0,0.0
