Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Influenza C virus ( 11552 ),Influenzavirus C ( 197913 ),7328,73,106,100.0,100.0,0.53,0.53,100.0,100.0,0.2,0.2
Eukaryotes,Apusomonas proboscidea ( 41120 ),Apusomonas ( 41119 ),1769,17,17,100.0,100.0,0.18,0.18,0.0,0.0,0.0,0.0
Eukaryotes,Zoothamnium plumula ( 310676 ),Zoothamnium ( 168256 ),1516,15,15,100.0,100.0,0.15,0.15,0.0,0.0,0.0,0.0
Fungi,Rimaconus jamaicensis ( 173159 ),Rimaconus ( 173160 ),1339,35,13,99.0,38.25,0.35,0.35,0.0,0.0,0.0,0.0
Eukaryotes,Vorticellides infusionum ( 1126575 ),Vorticellides ( 1173324 ),505,5,5,100.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0
Panarthropoda,Minettia flaveola ( 1262225 ),Minettia ( 189930 ),505,5,5,100.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Skeletonema pseudocostatum ( 41457 ),Skeletonema ( 2842 ),289,7,2,99.0,38.54,0.08,0.08,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Navicula salinicola ( 63141 ),Navicula ( 50949 ),267,4,4,89.41,59.15,0.05,0.08,0.0,0.0,0.0,0.0
Cnidaria (jelly fish and similar),Hydra vulgaris ( 6087 ),Hydra ( 6083 ),252,2,2,100.0,100.0,0.03,0.03,0.89,0.89,0.03,0.03
Eukaryotes,Oxytricha trifallax ( 1172189 ),Oxytricha ( 5943 ),252,2,2,100.0,100.0,0.03,0.03,0.16,0.16,0.03,0.03
Eukaryotes,Trepomonas agilis ( 45002 ),Trepomonas ( 44997 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,uncultured Propionivibrio sp. ( 426737 ),Propionivibrio ( 83766 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Tribonema minus ( 303371 ),Tribonema ( 2980 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Bursaria sp. muco/Bumu1 ( 767775 ),Bursaria ( 55725 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Osmanthus fragrans ( 93977 ),Osmanthus ( 93976 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Poikilolaimus oxycercus ( 96659 ),Poikilolaimus ( 96658 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Petalomonas cantuscygni ( 56452 ),Petalomonas ( 56451 ),252,2,2,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
