Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Rhinovirus A ( 147711 ),Enterovirus ( 12059 ),1637840,16543,30194,99.0,99.0,123.14,152.5,99.0,99.0,43.97,64.23
Viruses,Human rhinovirus sp. ( 169066 ),Enterovirus ( 12059 ),470695,4754,30194,100.0,99.0,29.29,152.5,100.0,99.0,18.26,64.23
Bacteria,Moraxella catarrhalis ( 480 ),Moraxella ( 475 ),115784,10946,4315,31.63,11.26,320.98,328.87,58.39,1.86,13.61,13.84
Bacteria,Alloprevotella tannerae ( 76122 ),Alloprevotella ( 1283313 ),12125,122,187,99.0,99.0,1.24,1.87,0.31,1.37,0.3,33.7
Bacteria,uncultured Dialister sp. ( 278064 ),Dialister ( 39948 ),5697,68,102,68.78,82.58,1.0,1.2,0.0,2.38,0.0,0.77
Bacteria,Mitsuokella sp. oral taxon 521 ( 712391 ),Mitsuokella ( 52225 ),4303,43,72,100.0,99.0,0.43,0.74,0.0,0.0,0.0,0.0
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),4109,964,924,9.1,4.26,105.99,220.07,-0.17,-0.06,0.17,10.73
Bacteria,Alloprevotella rava ( 671218 ),Alloprevotella ( 1283313 ),2979,30,187,100.0,99.0,0.3,1.87,0.18,1.37,0.13,33.7
Bacteria,Mitsuokella sp. oral taxon G68 ( 712394 ),Mitsuokella ( 52225 ),2949,29,72,99.0,99.0,0.3,0.74,0.0,0.0,0.0,0.0
Bacteria,uncultured Megasphaera sp. ( 165188 ),Megasphaera ( 906 ),1950,307,161,91.09,6.34,3.38,17.85,0.0,2.69,0.0,0.77
Bacteria,Prevotella sp. oral taxon 308 ( 712462 ),Alloprevotella ( 1283313 ),1655,16,187,100.0,99.0,0.17,1.87,0.0,1.37,0.0,33.7
Bacteria,Prevotella sp. oral taxon 473 ( 712469 ),Alloprevotella ( 1283313 ),1055,55,187,100.0,99.0,0.1,1.87,1.36,1.37,33.27,33.7
Bacteria,Prevotella sp. SEQ065 ( 1123819 ),Prevotella ( 838 ),1043,244,924,99.0,4.26,2.47,220.07,0.0,-0.06,0.0,10.73
Bacteria,Prevotella sp. Sc00026 ( 1231727 ),Prevotella ( 838 ),1016,238,924,16.41,4.26,14.54,220.07,0.0,-0.06,0.0,10.73
Bacteria,uncultured Paraprevotella sp. ( 910951 ),Paraprevotella ( 577309 ),991,18,18,54.45,54.45,0.33,0.33,0.0,0.67,0.0,1.47
Bacteria,Solobacterium moorei ( 102148 ),Solobacterium ( 123375 ),891,9,15,73.0,91.33,0.13,0.17,0.0,0.0,0.0,0.0
Bacteria,Dialister micraerophilus ( 309120 ),Dialister ( 39948 ),839,14,102,100.0,82.58,0.1,1.2,8.36,2.38,0.57,0.77
Bacteria,Anaeroglobus geminatus ( 156456 ),Anaeroglobus ( 156454 ),668,6,6,100.0,100.0,0.07,0.07,0.0,0.0,0.0,0.0
Viruses,Human rhinovirus NSHM81/Belgium/2009 ( 864561 ),Enterovirus ( 12059 ),662,6,30194,100.0,99.0,0.07,152.5,0.0,99.0,0.0,64.23
Bacteria,Prevotella salivae ( 228604 ),Prevotella ( 838 ),634,148,924,99.0,4.26,1.5,220.07,0.0,-0.06,0.0,10.73
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),569,133,924,7.94,4.26,16.85,220.07,0.0,-0.06,0.0,10.73
Bacteria,Dialister pneumosintes ( 39950 ),Dialister ( 39948 ),552,6,102,100.0,82.58,0.07,1.2,0.0,2.38,0.0,0.77
Bacteria,uncultured Prevotella sp. ( 159272 ),Prevotella ( 838 ),475,111,924,10.96,4.26,10.2,220.07,0.0,-0.06,0.0,10.73
Bacteria,Megasphaera elsdenii ( 907 ),Megasphaera ( 906 ),440,69,161,4.96,6.34,14.01,17.85,0.0,2.69,0.0,0.77
Bacteria,Mycoplasma hyosynoviae ( 29559 ),Mycoplasma ( 2093 ),428,165,19,99.0,2.59,1.67,8.12,0.0,-0.16,0.0,0.03
Bacteria,Moraxella sp. B1 ( 383617 ),Moraxella ( 475 ),409,36,4315,99.0,11.26,0.37,328.87,0.0,1.86,0.0,13.84
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),339,79,924,2.63,4.26,30.26,220.07,-0.15,-0.06,0.23,10.73
Bacteria,Cetobacterium somerae ( 188913 ),Cetobacterium ( 180162 ),334,3,3,100.0,100.0,0.03,0.03,0.23,0.24,0.03,0.03
Viridiplantae (green plants),Lysimachia coreana ( 1454370 ),Lysimachia ( 59977 ),334,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Bisgaardia sp. 'ex Mirounga angustirostris' ( 1460875 ),Bisgaardia ( 109471 ),334,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Scaridium longicaudum ( 360701 ),Scaridium ( 360700 ),334,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Alloscardovia omnicolens ( 419015 ),Alloscardovia ( 419014 ),334,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Stomatobaculum longum ( 796942 ),Stomatobaculum ( 1213720 ),334,3,3,100.0,100.0,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Bacteroides dorei ( 357276 ),Bacteroides ( 816 ),318,134,259,5.02,2.36,26.88,118.03,0.0,-0.16,0.0,6.05
Bacteria,uncultured Solobacterium sp. ( 747375 ),Solobacterium ( 123375 ),305,3,15,100.0,91.33,0.03,0.17,0.0,0.0,0.0,0.0
Bacteria,Mycoplasma arthritidis ( 2111 ),Mycoplasma ( 2093 ),303,117,19,65.03,2.59,1.81,8.12,0.0,-0.16,0.0,0.03
Bacteria,Megasphaera micronuciformis ( 187326 ),Megasphaera ( 906 ),296,51,161,100.0,6.34,0.43,17.85,10.72,2.69,0.74,0.77
Bacteria,Dialister sp. S4-23 ( 1219594 ),Dialister ( 39948 ),276,3,102,100.0,82.58,0.03,1.2,0.0,2.38,0.0,0.77
Bacteria,uncultured Mycoplasma sp. ( 167967 ),Mycoplasma ( 2093 ),248,95,19,99.0,2.59,0.97,8.12,0.0,-0.16,0.0,0.03
Bacteria,Prevotella baroniae ( 305719 ),Prevotella ( 838 ),211,49,924,99.0,4.26,0.5,220.07,-0.11,-0.06,0.07,10.73
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),189,44,924,4.89,4.26,9.13,220.07,-0.05,-0.06,0.03,10.73
Bacteria,uncultured Bacteroides sp. ( 162156 ),Bacteroides ( 816 ),188,79,259,6.57,2.36,12.17,118.03,0.0,-0.16,0.0,6.05
Bacteria,Prevotella veroralis ( 28137 ),Prevotella ( 838 ),169,39,924,56.71,4.26,0.7,220.07,0.0,-0.06,0.0,10.73
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),168,104,35,3.98,1.61,26.31,30.23,0.0,-0.44,0.0,0.03
Bacteria,Treponema vincentii ( 69710 ),Treponema ( 157 ),155,86,24,99.0,1.8,0.87,13.34,0.48,0.01,0.27,0.67
Bacteria,Prevotella oulorum ( 28136 ),Prevotella ( 838 ),155,36,924,99.0,4.26,0.37,220.07,0.0,-0.06,0.0,10.73
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),148,62,259,3.98,2.36,15.78,118.03,0.1,-0.16,0.4,6.05
Bacteria,Prevotella sp. oral clone DO045 ( 163596 ),Prevotella ( 838 ),128,30,924,100.0,4.26,0.3,220.07,0.0,-0.06,0.0,10.73
Bacteria,Prevotella pallens ( 60133 ),Prevotella ( 838 ),128,30,924,100.0,4.26,0.3,220.07,0.48,-0.06,0.2,10.73
Bacteria,Selenomonas ruminantium ( 971 ),Selenomonas ( 970 ),127,41,67,8.25,3.04,5.08,12.44,0.0,2.41,0.0,1.54
Bacteria,Prevotella sp. oral taxon 313 ( 652722 ),Prevotella ( 838 ),126,29,924,99.0,4.26,0.3,220.07,0.0,-0.06,0.0,10.73
