Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Panarthropoda,Frankliniella intonsa ( 163893 ),Frankliniella ( 45059 ),267,64,4,64.35,4.18,1.0,1.14,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma sp. crk ( 1176365 ),Spiroplasma ( 2132 ),165,63,3,99.0,2.61,0.64,1.49,0.0,0.0,0.0,0.0
Panarthropoda,Pseudanaphothrips araucariae ( 1291289 ),Pseudanaphothrips ( 1291287 ),124,4,4,29.59,29.59,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma ixodetis ( 2141 ),Spiroplasma ( 2132 ),78,29,3,84.14,2.61,0.36,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma sp. SM ( 136620 ),Spiroplasma ( 2132 ),27,10,3,100.0,2.61,0.11,1.49,0.0,0.0,0.0,0.0
Bacteria,uncultured Spiroplasma sp. ( 319049 ),Spiroplasma ( 2132 ),27,10,3,100.0,2.61,0.11,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma sp. Ozg typeA ( 710188 ),Spiroplasma ( 2132 ),9,3,3,100.0,2.61,0.04,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma penaei ( 313382 ),Spiroplasma ( 2132 ),9,3,3,100.0,2.61,0.04,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma platyhelix ( 301585 ),Spiroplasma ( 2132 ),7,2,3,76.2,2.61,0.04,1.49,0.0,0.0,0.0,0.0
Panarthropoda,Frankliniella occidentalis ( 133901 ),Frankliniella ( 45059 ),2,0,4,3.6,4.18,0.14,1.14,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma eriocheiris ( 315358 ),Spiroplasma ( 2132 ),0,0,3,2.36,2.61,0.04,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma taiwanense ( 2145 ),Spiroplasma ( 2132 ),0,0,3,2.13,2.61,0.04,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma sp. YY0801 ( 589093 ),Spiroplasma ( 2132 ),0,0,3,1.16,2.61,0.04,1.49,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma mirum ( 2144 ),Spiroplasma ( 2132 ),0,0,3,0.53,2.61,0.07,1.49,0.0,0.0,0.0,0.0
Viruses,Human mastadenovirus C ( 129951 ),Mastadenovirus ( 10509 ),0,0,0,0.59,0.59,0.18,0.18,0.13,0.13,0.07,0.07
Viruses,Rhinovirus A ( 147711 ),Enterovirus ( 12059 ),0,0,0,2.14,0.19,0.04,0.04,0.0,0.0,0.0,0.0
Panarthropoda,Orthocladius sp. MAB-2008 ( 560264 ),Orthocladius ( 288845 ),0,0,0,0.37,0.37,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Ignavibacterium album ( 591197 ),Ignavibacterium ( 795750 ),0,0,0,0.16,0.16,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,uncultured actinobacterium ( 152507 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,unidentified eubacterium clone ESH212C ( 40872 ),No genus ( -1 ),0,0,0,0.61,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,Spiroplasma symbiont of Tetranychus urticae ( 404295 ),No genus ( -1 ),0,3,0,100.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium A1Q1_fos_568 ( 1256586 ),No genus ( -1 ),0,3,0,100.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured alpha proteobacterium HF0130_20P23 ( 710809 ),No genus ( -1 ),0,0,0,-0.3,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),unidentified ( 32644 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Mollicutes bacterium ( 220137 ),No genus ( -1 ),0,3,0,100.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Desulfobacterales bacterium ( 246132 ),No genus ( -1 ),0,3,0,100.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Firmicutes bacterium ( 344338 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,1.24,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium H20(2012) ( 1243639 ),No genus ( -1 ),0,3,0,100.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured actinomycete ( 100235 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.04,0.0,0.0,0.0,0.0,0.0
