Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Torque teno virus 13 ( 687352 ),Alphatorquevirus ( 687331 ),241,35,3,100.0,0.47,0.2,0.25,100.0,15.43,0.15,0.15
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),3,15,0,7.5,0.27,1.81,2.26,4.38,0.01,0.55,0.55
Fungi,Candida glabrata ( 5478 ),Nakaseomyces ( 374468 ),3,0,1,0.16,0.15,0.35,0.35,4.48,3.79,0.2,0.2
Viruses,Torque teno virus 29 ( 687368 ),Alphatorquevirus ( 687331 ),2,5,3,100.0,0.47,0.05,0.25,0.0,15.43,0.0,0.15
Fungi,Candida sp. YS43 ( 358409 ),Candida ( 5475 ),0,5,0,100.0,0.17,0.05,0.05,0.0,0.0,0.0,0.0
Fungi,Candida viswanathii ( 5486 ),Candida ( 1535326 ),0,1,0,37.4,0.27,0.05,2.26,0.0,0.01,0.0,0.55
Fungi,Candida dubliniensis ( 42374 ),Candida ( 1535326 ),0,0,0,2.44,0.27,0.35,2.26,0.0,0.01,0.0,0.55
Bacteria,Veillonella sp. 2011_Oral_VSA_B5 ( 1244493 ),Veillonella ( 29465 ),0,5,0,100.0,0.04,0.05,15.66,0.0,-0.05,0.0,6.17
Bacteria,Veillonella denticariosi ( 419208 ),Veillonella ( 29465 ),0,5,0,100.0,0.04,0.05,15.66,0.0,-0.05,0.0,6.17
Bacteria,Veillonella atypica ( 39777 ),Veillonella ( 29465 ),0,2,0,36.38,0.04,0.05,15.66,0.95,-0.05,0.5,6.17
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.19,0.19,0.25,0.25,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.19,0.19,0.05,0.05,0.0,0.0,0.0,0.0
Fungi,Candida orthopsilosis ( 273371 ),Candida ( 1535326 ),0,0,0,0.13,0.27,0.05,2.26,0.0,0.01,0.0,0.55
Bacteria,uncultured Veillonella sp. ( 159268 ),Veillonella ( 29465 ),0,0,0,0.01,0.04,0.55,15.66,0.0,-0.05,0.0,6.17
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Viruses,Torque teno virus ( 68887 ),No genus ( -1 ),0,31,0,15.89,0.0,1.26,0.0,31.85,0.0,0.35,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Pseudomonas phage phi297 ( 1129145 ),No genus ( -1 ),0,0,0,-0.27,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Bacilli bacterium ( 224209 ),No genus ( -1 ),0,0,0,-0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,-1,0,-0.32,0.0,4.67,0.0,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.2,-0.08,0.05,0.1,0.0,0.0,0.0,0.0
Panarthropoda,Dendroctonus ponderosae ( 77166 ),Dendroctonus ( 77156 ),0,0,0,-0.14,-0.14,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-12,-0.14,-0.16,0.05,36.55,0.0,-0.19,0.0,11.45
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0.0
Bacteria,Brevundimonas subvibrioides ( 74313 ),Brevundimonas ( 41275 ),0,0,0,-0.14,-0.16,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-12,-0.18,-0.16,0.05,36.55,0.0,-0.19,0.0,11.45
Bacteria,Ochrobactrum anthropi ( 529 ),Ochrobactrum ( 528 ),0,0,0,-0.1,-0.1,0.15,0.15,0.0,-0.12,0.0,0.05
Bacteria,Clostridium saccharobutylicum ( 169679 ),Clostridium ( 1485 ),0,0,0,-0.27,-0.18,0.05,0.1,0.0,-0.31,0.0,0.05
Bacteria,uncultured Enterococcus sp. ( 167972 ),Enterococcus ( 1350 ),0,0,0,-0.21,-0.23,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Gardnerella vaginalis ( 2702 ),Gardnerella ( 2701 ),0,0,0,-0.24,-0.24,0.05,0.05,0.0,0.0,0.0,0.0
Bacteria,Mycobacterium abscessus ( 36809 ),Mycobacterium ( 1763 ),0,0,0,-0.29,-0.21,0.05,0.05,0.0,-0.38,0.0,0.05
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-12,-0.2,-0.16,0.1,36.55,0.0,-0.19,0.0,11.45
Bacteria,Sphingomonas sanxanigenens ( 397260 ),Sphingomonas ( 13687 ),0,0,0,-0.46,-0.14,0.05,0.05,0.0,0.0,0.0,0.0
Eukaryotes,Enterobius vermicularis ( 51028 ),Enterobius ( 51027 ),0,0,0,-0.26,-0.26,0.05,0.05,0.0,0.0,0.0,0.0
