Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Rhinovirus A ( 147711 ),Enterovirus ( 12059 ),9979000,100798,155783,99.0,99.0,720.04,786.78,99.0,99.0,298.13,366.26
Viruses,Human rhinovirus sp. ( 169066 ),Enterovirus ( 12059 ),1328600,13420,155783,100.0,99.0,66.7,786.78,100.0,99.0,67.5,366.26
Viruses,GB virus C ( 54290 ),Pegivirus ( 1307799 ),292728,2927,4360,100.0,100.0,21.8,21.8,100.0,100.0,7.47,7.59
Viruses,Enterovirus sp. ( 47681 ),Enterovirus ( 12059 ),2100,21,155783,100.0,99.0,0.02,786.78,100.0,99.0,0.19,366.26
Viruses,Rhinovirus C ( 463676 ),Enterovirus ( 12059 ),743,7,155783,18.84,99.0,0.02,786.78,100.0,99.0,0.07,366.26
Panarthropoda,Tetra pinnatifidae ( 1310395 ),Tetra ( 1310384 ),392,4,3,100.0,83.32,0.05,0.05,0.0,0.0,0.0,0.0
Fungi,Arkaya sp. JEL506 ( 1134066 ),Arkaya ( 1134057 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Micronuclearia podoventralis ( 238746 ),Micronuclearia ( 238745 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Red Algae,Caloglossa ogasawaraensis ( 76907 ),Caloglossa ( 31388 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Wilbertia typica ( 655661 ),Wilbertia ( 1230326 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Chattonella marina ( 90936 ),Chattonella ( 44439 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Colacium vesiculosum ( 102910 ),Colacium ( 102909 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Crangon franciscorum ( 307031 ),Crangon ( 98082 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Esquamula lacrimiformis ( 1176540 ),Esquamula ( 1273542 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Exanthemachrysis gayraliae ( 119497 ),Exanthemachrysis ( 119496 ),235,2,2,100.0,100.0,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Asterionella formosa ( 210441 ),Asterionella ( 35129 ),59,1,1,50.19,50.19,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Prorocentrum minimum ( 39449 ),Prorocentrum ( 2944 ),25,2,0,100.0,10.62,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Borghiella dodgei ( 482233 ),Borghiella ( 482232 ),9,0,0,19.69,19.69,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Histomonas meleagridis ( 135588 ),Histomonas ( 135587 ),6,0,0,17.03,17.03,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Surirella sp.1 ECR-2011 ( 1289212 ),Surirella ( 216753 ),3,2,0,100.0,1.46,0.02,0.02,0.0,0.0,0.0,0.0
Panarthropoda,Papilio memnon ( 76198 ),Papilio ( 7145 ),2,2,0,100.0,1.26,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Rhizophydium sp. GSM3 ( 252697 ),Rhizophydium ( 60186 ),2,1,0,53.6,1.81,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Ulnaria acus ( 1436140 ),Ulnaria ( 426668 ),2,0,0,6.87,6.87,0.05,0.05,0.0,0.0,0.0,0.0
Viruses,Betapapillomavirus 2 ( 333924 ),Betapapillomavirus ( 333922 ),0,0,0,4.0,0.71,0.02,0.02,4.0,1.14,0.02,0.02
Bacteria,Duganella zoogloeoides ( 75659 ),Duganella ( 75654 ),0,2,0,100.0,0.05,0.02,0.05,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Didymosphenia geminata ( 1115533 ),Didymosphenia ( 1115532 ),0,0,0,2.2,2.2,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Chrysolepidomonas dendrolepidota ( 64707 ),Chrysolepidomonas ( 64704 ),0,0,0,1.94,1.94,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Sterkiella histriomuscorum ( 94289 ),Sterkiella ( 94288 ),0,0,0,1.15,1.15,0.02,0.02,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Cylindrotheca closterium ( 2856 ),Cylindrotheca ( 2852 ),0,0,0,0.91,0.6,0.02,0.02,0.0,0.0,0.0,0.0
Viruses,Human mastadenovirus C ( 129951 ),Mastadenovirus ( 10509 ),0,0,0,0.32,0.32,0.12,0.12,-0.1,-0.1,0.02,0.02
Bacteria,Criblamydia sequanensis ( 340071 ),Criblamydia ( 340070 ),0,0,0,0.39,0.39,0.05,0.05,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Vaccinium macrocarpon ( 13750 ),Vaccinium ( 13749 ),0,0,0,0.44,0.36,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Eutreptiella gymnastica ( 73025 ),Eutreptiella ( 73024 ),0,0,0,0.29,0.29,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Deferribacter desulfuricans ( 197162 ),Deferribacter ( 53572 ),0,0,0,0.21,0.21,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Turneriella parva ( 29510 ),Turneriella ( 338321 ),0,0,0,0.12,0.12,0.02,0.02,0.0,0.0,0.0,0.0
Eukaryotes,Carchesium polypinum ( 168244 ),Carchesium ( 168243 ),0,0,0,0.05,0.05,0.12,0.12,0.0,0.0,0.0,0.0
Bacteria,Nautilia profundicola ( 244787 ),Nautilia ( 191291 ),0,0,0,0.03,0.03,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,uncultured actinobacterium ( 152507 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 66 ( 698391 ),No genus ( -1 ),0,0,0,-0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Rhodocyclaceae bacterium ( 151985 ),No genus ( -1 ),0,0,0,-0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.14,0.0,-0.11,0.0,0.02,0.0
Bacteria,Porphyromonadaceae bacterium ING2-E5B ( 1562970 ),No genus ( -1 ),0,0,0,-0.16,0.0,0.05,0.0,0.0,0.0,0.0,0.0
