Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viruses,Torque teno virus 3 ( 687342 ),Alphatorquevirus ( 687331 ),8945,372,828,100.0,17.01,3.41,7.14,100.0,99.0,0.32,1.59
Viruses,Torque teno virus 24 ( 687363 ),Alphatorquevirus ( 687331 ),4477,110,828,99.0,17.01,0.79,7.14,100.0,99.0,0.32,1.59
Viruses,Torque teno virus 5 ( 687344 ),Alphatorquevirus ( 687331 ),3754,182,828,100.0,17.01,1.75,7.14,100.0,99.0,0.08,1.59
Viruses,Torque teno virus 10 ( 687349 ),Alphatorquevirus ( 687331 ),944,55,828,100.0,17.01,0.56,7.14,0.0,99.0,0.0,1.59
Viruses,Torque teno virus 11 ( 687350 ),Alphatorquevirus ( 687331 ),539,31,828,100.0,17.01,0.32,7.14,0.0,99.0,0.0,1.59
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),344,80,36,23.7,4.21,3.33,3.33,3.77,6.61,0.48,3.89
Viruses,Torque teno virus 8 ( 687347 ),Alphatorquevirus ( 687331 ),269,15,828,100.0,17.01,0.16,7.14,0.0,99.0,0.0,1.59
Viruses,Torque teno virus 12 ( 687351 ),Alphatorquevirus ( 687331 ),134,7,828,100.0,17.01,0.08,7.14,0.0,99.0,0.0,1.59
Viruses,Torque teno virus 19 ( 687358 ),Alphatorquevirus ( 687331 ),134,7,828,100.0,17.01,0.08,7.14,0.0,99.0,0.0,1.59
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),21,103,12,2.06,0.39,26.26,29.91,4.68,0.02,10.47,19.59
Bacteria,Veillonella atypica ( 39777 ),Veillonella ( 29465 ),7,69,3,99.0,0.03,0.4,15.07,8.29,0.2,3.65,14.6
Mammalia,Colobus angolensis ( 54131 ),Colobus ( 9570 ),2,0,0,6.02,6.02,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Neisseria polysaccharea ( 489 ),Neisseria ( 482 ),1,7,6,100.0,0.18,0.08,11.5,0.21,0.35,0.08,8.96
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),1,7,6,1.16,0.18,5.87,11.5,0.26,0.35,1.75,8.96
Bacteria,Neisseria subflava ( 28449 ),Neisseria ( 482 ),1,4,6,11.6,0.18,0.08,11.5,7.85,0.35,0.4,8.96
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,5,6,2.87,0.18,1.82,11.5,0.0,0.35,0.0,8.96
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,4,3,0.03,0.03,14.6,15.07,1.34,0.2,2.78,14.6
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,5,0,-0.01,-0.06,11.9,12.3,1.22,0.11,4.68,4.68
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,2,6,1.37,0.18,1.75,11.5,0.46,0.35,0.4,8.96
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,2.25,2.25,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Veillonella sp. VA9 ( 741924 ),Veillonella ( 29465 ),0,7,3,100.0,0.03,0.08,15.07,0.0,0.2,0.0,14.6
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.53,0.53,0.71,0.71,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.52,0.48,0.32,0.32,0.0,0.0,0.0,0.0
Bacteria,Brachyspira intermedia ( 84377 ),Brachyspira ( 29521 ),0,0,0,5.32,0.17,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Sebaldella termitidis ( 826 ),Sebaldella ( 32068 ),0,0,0,-0.16,-0.16,0.08,0.08,0.9,0.9,0.08,0.08
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,1,-0.19,-0.22,0.71,0.71,0.18,3.02,0.16,9.68
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.39,0.38,0.16,0.16,0.0,0.0,0.0,0.0
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.03,-0.15,1.11,1.11,0.54,0.06,0.48,0.63
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.17,0.17,0.24,0.24,0.0,0.0,0.0,0.0
Bacteria,Mageeibacillus indolicus ( 884684 ),Mageeibacillus ( 1637257 ),0,0,0,0.21,0.21,0.08,0.08,0.0,0.0,0.0,0.0
Viruses,Torque teno virus ( 68887 ),No genus ( -1 ),0,10845,0,99.0,0.0,97.73,0.0,99.0,0.0,11.82,0.0
Viruses,uncultured Anellovirus ( 1034771 ),No genus ( -1 ),0,1308,0,100.0,0.0,6.98,0.0,100.0,0.0,6.11,0.0
Caudovirales (dsDNA phages),Streptococcus phage Cp-1 ( 10747 ),No genus ( -1 ),0,7,0,100.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.34,0.0,0.08,0.0,0.0,0.0,0.0,0.0
Bacteria,Candidatus Saccharibacteria oral taxon TM7x ( 1476577 ),No genus ( -1 ),0,0,0,0.01,0.0,0.48,0.0,0.22,0.0,0.71,0.0
Caudovirales (dsDNA phages),Streptococcus phage PH15 ( 537874 ),No genus ( -1 ),0,2,0,29.21,0.0,0.08,0.0,0.0,0.0,0.0,0.0
