Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),140252,44982,16789,14.03,2.86,2447.2,2461.344291872273,12.98,3.96,820.81,1191.96
Bacteria,Stenotrophomonas maltophilia ( 40324 ),Stenotrophomonas ( 40323 ),26224,6178,7732,4.71,4.61,1077.0,1078.97,2.58,2.56,426.99,441.44
Viruses,Pseudomonas phage Pf1 ( 10871 ),Inovirus ( 10861 ),1843,54,18,99.0,34.01,0.55,0.55,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Stenotrophomonas phage Smp131 ( 1168563 ),P2likevirus ( 140410 ),1156,184,11,99.0,6.28,1.86,1.86,0.0,0.0,0.0,0.0
Bacteria,Pseudomonas sp. M18 ( 228095 ),Pseudomonas ( 286 ),253,76,16789,100.0,2.86,0.44,2461.344291872273,99.0,3.96,0.33,1191.96
Bacteria,Stenotrophomonas sp. LMG 10996 ( 487716 ),Stenotrophomonas ( 40323 ),100,21,7732,100.0,4.61,0.22,1078.97,0.0,2.56,0.0,441.44
Bacteria,Pseudomonas sp. 593 ( 633276 ),Pseudomonas ( 286 ),93,32,16789,100.0,2.86,0.33,2461.344291872273,0.0,3.96,0.0,1191.96
Bacteria,Pseudomonas composti ( 658457 ),Pseudomonas ( 286 ),74,21,16789,99.0,2.86,0.11,2461.344291872273,100.0,3.96,0.11,1191.96
Bacteria,Stenotrophomonas sp. CH34 ( 1133650 ),Stenotrophomonas ( 40323 ),50,10,7732,100.0,4.61,0.11,1078.97,0.0,2.56,0.0,441.44
Bacteria,Stenotrophomonas sp. MACL13A ( 420824 ),Stenotrophomonas ( 40323 ),50,10,7732,100.0,4.61,0.11,1078.97,0.0,2.56,0.0,441.44
Bacteria,Pseudomonas otitidis ( 319939 ),Pseudomonas ( 286 ),43,11,16789,2.1,2.86,0.11,2461.344291872273,100.0,3.96,0.11,1191.96
Bacteria,Pseudomonas denitrificans ( 43306 ),Pseudomonas ( 286 ),32,8,16789,0.35,2.86,3.5,2461.344291872273,3.72,3.96,1.97,1191.96
Bacteria,Pseudomonas sp. DHT2 ( 416851 ),Pseudomonas ( 286 ),31,10,16789,100.0,2.86,0.11,2461.344291872273,0.0,3.96,0.0,1191.96
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),18,6,6,2.75,2.75,2.41,2.41,0.0,0.0,0.0,0.0
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),12,5,1,54.19,2.15,0.11,0.55,0.0,0.0,0.0,0.0
Bacteria,Pseudomonas knackmussii ( 65741 ),Pseudomonas ( 286 ),10,2,16789,0.06,2.86,2.08,2461.344291872273,2.03,3.96,1.31,1191.96
Amoebozoa,Entamoeba dispar ( 46681 ),Entamoeba ( 5758 ),10,1,1,7.92,6.04,0.22,0.22,0.0,0.0,0.0,0.0
Bacteria,Stenotrophomonas rhizophila ( 216778 ),Stenotrophomonas ( 40323 ),8,3,7732,-0.11,4.61,1.53,1078.97,1.92,2.56,1.86,441.44
Bacteria,Pseudomonas entomophila ( 312306 ),Pseudomonas ( 286 ),4,1,16789,-0.36,2.86,0.11,2461.344291872273,0.63,3.96,1.75,1191.96
Mammalia,Rhinopithecus roxellana ( 61622 ),Rhinopithecus ( 542827 ),3,0,0,5.94,5.94,0.11,0.11,0.0,0.0,0.0,0.0
Bacteria,Pseudomonas brassicacearum ( 930166 ),Pseudomonas ( 286 ),1,0,16789,-0.3,2.86,0.11,2461.344291872273,0.92,3.96,0.55,1191.96
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),1,0,1,1.68,2.15,0.44,0.55,0.0,0.0,0.0,0.0
Mammalia,Camelus ferus ( 419612 ),Camelus ( 9836 ),1,0,0,5.09,2.41,0.11,0.11,0.0,0.0,0.0,0.0
