Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),3,2,2,1.56,1.56,1.5,1.5,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.92,0.9,0.27,0.27,0.0,0.0,0.0,0.0
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,1.61,0.14,0.27,0.27,0.93,0.04,0.14,0.27
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.4,0.36,0.27,0.27,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.04,0.04,0.14,0.14,0.0,0.0,0.0,0.0
Mammalia,Bos taurus ( 9913 ),Bos ( 9903 ),0,0,0,-0.11,-0.11,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Acinetobacter baumannii ( 470 ),Acinetobacter ( 469 ),0,0,0,-0.12,-0.13,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,0,-0.12,-0.18,0.14,0.82,0.0,-0.23,0.0,0.55
Mammalia,Mus musculus ( 10090 ),Mus ( 10088 ),0,0,0,-0.12,-0.12,0.27,0.27,0.0,0.0,0.0,0.0
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,0,-0.2,-0.18,0.27,0.82,0.0,-0.23,0.0,0.55
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.14,0.0,0.0,-0.3,0.0,0.14
Bacteria,Achromobacter xylosoxidans ( 85698 ),Achromobacter ( 222 ),0,0,0,-0.29,-0.29,0.14,0.14,0.0,-0.32,0.0,0.14
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.19,-0.21,0.27,0.68,0.04,-0.16,0.14,0.41
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,0,-0.23,-0.18,0.14,0.82,-0.28,-0.23,0.14,0.55
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),0,0,0,-0.22,-0.32,0.14,0.27,-0.15,-0.32,0.14,0.27
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,0,-0.19,-0.18,0.27,0.82,-0.16,-0.23,0.27,0.55
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.22,-0.21,0.41,0.68,-0.18,-0.16,0.14,0.41
Bacteria,Lactobacillus rhamnosus ( 47715 ),Lactobacillus ( 1578 ),0,0,0,0.37,-0.32,0.14,0.27,-0.31,-0.32,0.14,0.27
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.16,-0.16,1.23,1.23,-0.1,-0.22,0.41,0.82
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.93,-0.18,0.27,0.27,0.0,0.0,0.0,0.0
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,1.76,-0.26,0.14,0.14,0.0,0.0,0.0,0.0
