Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Morganella morganii ( 582 ),Morganella ( 581 ),5422730,54775,85027,99.0,99.0,429.43,429.43,99.0,99.0,123.85,208.8
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),340002,63723,5526,99.0,5.27,506.49,509.16,99.0,5.59,137.18,141.22
Bacteria,Bilophila wadsworthia ( 35833 ),Bilophila ( 35832 ),277917,2807,42,100.0,100.0,0.21,0.21,99.0,99.0,28.14,36.03
Bacteria,Prevotella bivia ( 28125 ),Prevotella ( 838 ),26999,14601,328,7.73,1.67,1.07,93.16,99.0,1.85,147.41,214.56
Bacteria,Acidaminococcus intestini ( 187327 ),Acidaminococcus ( 904 ),26670,1098,819,99.0,24.26,11.08,11.08,8.34,49.65,0.11,6.93
Viruses,Human herpesvirus 1 ( 10298 ),Simplexvirus ( 10294 ),4275,53,74,100.0,75.78,0.43,0.43,99.0,99.0,0.11,0.11
Bacteria,Cosenzaea myxofaciens ( 184072 ),Cosenzaea ( 1354333 ),2131,21,21,100.0,100.0,0.21,0.21,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),1066,11,75,0.84,0.84,0.75,0.75,100.0,100.0,0.11,0.11
Fungi,Septoria provencialis ( 361271 ),Septoria ( 39702 ),1065,10,10,100.0,100.0,0.11,0.11,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Characiochloris sasae ( 193549 ),Characiochloris ( 167767 ),1065,10,10,100.0,100.0,0.11,0.11,0.0,0.0,0.0,0.0
Bacteria,Sphaerochaeta pleomorpha ( 1131707 ),Sphaerochaeta ( 399320 ),863,60,73,11.52,17.74,0.75,2.34,18.72,13.71,2.77,5.76
Bacteria,Sphaerochaeta coccoides ( 273376 ),Sphaerochaeta ( 399320 ),821,53,73,23.05,17.74,0.96,2.34,24.46,13.71,1.28,5.76
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),543,1589,330,2.7,0.35,499.35,500.4742918722727,1.82,0.31,132.06,191.85
Bacteria,Sphaerochaeta globosa ( 1131703 ),Sphaerochaeta ( 399320 ),357,23,73,11.23,17.74,0.64,2.34,9.85,13.71,1.71,5.76
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),241,143,328,48.26,1.67,2.98,93.16,-0.07,1.85,0.64,214.56
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),193,114,328,2.88,1.67,35.49,93.16,2.26,1.85,5.33,214.56
