Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.96,0.96,1.04,1.04,-0.06,-0.06,0.01,0.01
Apicocomplexa,Plasmodium lutzi ( 1273152 ),Plasmodium ( 5820 ),0,2,0,100.0,0.2,0.03,0.61,0.0,0.92,0.0,0.25
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.83,0.83,0.74,0.74,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,1.47,1.47,0.14,0.14,0.0,0.0,0.0,0.0
Apicocomplexa,Plasmodium falciparum ( 5833 ),Plasmodium ( 5820 ),0,0,0,0.21,0.2,0.58,0.61,1.24,0.92,0.23,0.25
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,1.55,1.55,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Heterocephalus glaber ( 10181 ),Heterocephalus ( 10180 ),0,0,0,1.9,1.9,0.03,0.03,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.66,0.71,0.22,0.23,0.0,0.0,0.0,0.0
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),0,0,0,6.53,0.71,0.01,0.23,0.0,0.0,0.0,0.0
Mammalia,Colobus angolensis ( 54131 ),Colobus ( 9570 ),0,0,0,0.75,0.75,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Parascardovia denticolens ( 78258 ),Parascardovia ( 196082 ),0,0,0,0.05,0.05,0.04,0.04,0.24,0.24,0.03,0.03
Bacteria,Cryptobacterium curtum ( 84163 ),Cryptobacterium ( 84162 ),0,0,0,0.14,0.14,0.01,0.01,0.0,0.0,0.0,0.0
Mammalia,Callithrix jacchus ( 9483 ),Callithrix ( 9481 ),0,0,0,0.04,0.04,0.01,0.01,0.0,0.0,0.0,0.0
Mammalia,Capra hircus ( 9925 ),Capra ( 9922 ),0,0,0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Streptococcus phage SM1 ( 157924 ),No genus ( -1 ),0,0,0,1.32,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Comamonadaceae bacterium A1 ( 1458425 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Viruses,Torque teno virus ( 68887 ),No genus ( -1 ),0,0,0,0.57,0.0,0.09,0.0,4.4,0.0,0.06,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.03,-0.04,0.12,0.12,0.0,0.0,0.0,0.0
Bacteria,Bibersteinia trehalosi ( 47735 ),Bibersteinia ( 476528 ),0,0,0,-0.15,-0.15,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.11,-0.2,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Bifidobacterium breve ( 1685 ),Bifidobacterium ( 1678 ),0,0,0,-0.11,-0.22,0.01,0.03,0.0,0.0,0.0,0.0
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,0,-0.12,-0.22,0.01,0.1,0.0,-0.16,0.0,0.06
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.16,-0.17,0.01,0.01,0.0,0.0,0.0,0.0
Mammalia,Papio anubis ( 9555 ),Papio ( 9554 ),0,0,0,-0.17,-0.17,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,0,-0.17,-0.18,0.01,1.56,0.0,-0.23,0.0,0.56
Eukaryotes,Spirometra erinaceieuropaei ( 99802 ),Spirometra ( 46580 ),0,0,0,-0.18,-0.18,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Mycoplasma hominis ( 2098 ),Mycoplasma ( 2093 ),0,0,0,-0.13,-0.27,0.01,0.01,0.0,-0.28,0.0,0.01
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,0,-0.19,-0.18,0.01,1.56,0.0,-0.23,0.0,0.56
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,-0.14,-0.25,0.01,0.16,0.0,0.0,0.0,0.0
