Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),6371250,88862,102193,99.0,75.31,797.36,863.86,64.13,42.99,154.73,232.18
Bacteria,Serratia sp. SCBI ( 488142 ),Serratia ( 613 ),40159,536,102193,15.88,75.31,33.29,863.86,100.0,42.99,0.08,232.18
Bacteria,Serratia sp. FS14 ( 1327989 ),Serratia ( 613 ),32763,441,102193,33.63,75.31,12.67,863.86,100.0,42.99,0.16,232.18
Bacteria,Serratia proteamaculans ( 28151 ),Serratia ( 613 ),8721,179,102193,4.07,75.31,7.63,863.86,12.92,42.99,11.49,232.18
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),4054,76,102193,2.34,75.31,10.07,863.86,14.96,42.99,3.54,232.18
Bacteria,Serratia nematodiphila ( 458197 ),Serratia ( 613 ),1080,24,102193,9.0,75.31,0.08,863.86,75.9,42.99,0.31,232.18
Panarthropoda,Forficula auricularia ( 13068 ),Forficula ( 13067 ),787,7,7,100.0,100.0,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Rahnella aquatilis ( 34038 ),Rahnella ( 34037 ),281,49,27,6.15,3.39,2.52,2.75,17.93,6.77,1.89,2.05
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),254,4,102193,0.99,75.31,2.28,863.86,1.78,42.99,1.1,232.18
Bacteria,Serratia sp. AS12 ( 768490 ),Serratia ( 613 ),8,0,102193,1.37,75.31,0.08,863.86,0.0,42.99,0.0,232.18
Bacteria,Serratia multitudinisentens ( 1639108 ),Serratia ( 613 ),8,0,102193,0.45,75.31,0.24,863.86,0.0,42.99,0.0,232.18
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),7,9,0,-0.11,-0.1,0.08,1.02,7.73,0.87,1.18,4.96
Bacteria,Serratia sp. ES-1 ( 400648 ),Serratia ( 613 ),3,0,102193,0.33,75.31,0.16,863.86,0.0,42.99,0.0,232.18
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,1.65,1.65,0.16,0.16,0.0,0.0,0.0,0.0
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.25,-0.1,0.08,1.02,1.02,0.87,0.39,4.96
Bacteria,Yersinia ruckeri ( 29486 ),Yersinia ( 629 ),0,0,0,0.26,-0.1,0.55,1.02,2.58,0.87,0.16,4.96
Bacteria,Yersinia aldovae ( 29483 ),Yersinia ( 629 ),0,0,0,0.28,-0.1,0.08,1.02,2.15,0.87,0.16,4.96
Bacteria,Rahnella sp. Y9602 ( 741091 ),Rahnella ( 34037 ),0,0,27,0.25,3.39,0.24,2.75,0.0,6.77,0.0,2.05
Viridiplantae (green plants),Lotus japonicus ( 34305 ),Lotus ( 3867 ),0,0,0,0.46,0.46,0.31,0.31,0.0,0.0,0.0,0.0
