Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),3,1,0,27.44,1.96,0.06,0.51,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),1,0,0,1.73,1.96,0.45,0.51,0.0,0.0,0.0,0.0
Mammalia,Colobus angolensis ( 54131 ),Colobus ( 9570 ),0,0,0,4.14,4.14,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.82,0.82,0.73,0.73,0.0,0.0,0.0,0.0
Mammalia,Ailuropoda melanoleuca ( 9646 ),Ailuropoda ( 9645 ),0,0,0,2.37,2.37,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.48,0.48,0.67,0.67,0.48,0.48,0.06,0.06
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.42,0.53,0.28,0.34,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),0,0,0,1.91,0.53,0.06,0.34,0.0,0.0,0.0,0.0
Mammalia,Mandrillus leucophaeus ( 9568 ),Mandrillus ( 9567 ),0,0,0,0.78,0.78,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.27,0.27,0.06,0.06,0.0,0.0,0.0,0.0
Eukaryotes,Onchocerca flexuosa ( 387005 ),Onchocerca ( 6281 ),0,0,0,0.5,-0.0,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),0,0,0,-0.22,-0.33,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Collimonas fungivorans ( 158899 ),Collimonas ( 202907 ),0,0,0,-0.35,-0.36,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,1.46,-0.3,0.06,0.06,0.0,0.0,0.0,0.0
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.72,-0.19,0.22,0.22,1.11,-0.15,0.17,0.17
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.33,-0.27,0.51,0.51,-0.33,-0.32,0.34,0.34
