Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Amoebozoa,Entamoeba dispar ( 46681 ),Entamoeba ( 5758 ),26,5,1,5.15,3.89,0.14,0.14,32.18,5.1,0.14,0.14
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),22,30,18,2.03,0.79,12.75,14.05,1.23,0.54,3.48,5.22
Bacteria,Kluyvera ascorbata ( 51288 ),Kluyvera ( 579 ),9,14,0,99.0,0.68,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Neisseria mucosa ( 488 ),Neisseria ( 482 ),7,23,7,1.98,0.26,0.14,13.76,6.76,0.31,3.48,8.55
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),2,10,7,1.46,0.26,6.95,13.76,0.15,0.31,1.45,8.55
Bacteria,uncultured Escherichia sp. ( 237777 ),Escherichia ( 561 ),2,14,71,-0.06,0.04,0.58,346.1621572641818,100.0,0.17,0.14,44.19
Caudovirales (dsDNA phages),Enterobacteria phage P2 ( 10679 ),P2likevirus ( 140410 ),2,14,0,100.0,0.17,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),2,8,7,3.79,0.26,2.32,13.76,0.0,0.31,0.0,8.55
Bacteria,Haemophilus sp. CCUG 30218 ( 554007 ),Haemophilus ( 724 ),2,23,0,58.87,-0.04,0.14,4.35,100.0,0.16,0.14,5.07
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),1,46,71,7.79,0.04,5.94,346.1621572641818,1.44,0.17,0.43,44.19
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),1,16,71,0.03,0.04,325.7,346.1621572641818,0.18,0.17,35.5,44.19
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),1,4,7,1.98,0.26,2.32,13.76,0.0,0.31,0.0,8.55
