Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),1320,345,610,-0.03,3.11,0.33,87.99,16.47,3.82,20.97,53.7
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),1312,415,610,10.08,3.11,38.32,87.99,3.14,3.82,9.21,53.7
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),1152,370,610,26.05,3.11,14.23,87.99,0.0,3.82,0.16,53.7
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),454,145,610,12.08,3.11,11.84,87.99,2.06,3.82,1.15,53.7
Bacteria,Neisseria mucosa ( 488 ),Neisseria ( 482 ),209,54,610,1.05,3.11,0.08,87.99,10.4,3.82,5.26,53.7
Bacteria,Neisseria subflava ( 28449 ),Neisseria ( 482 ),139,43,610,74.38,3.11,0.49,87.99,11.57,3.82,0.58,53.7
Caudovirales (dsDNA phages),Haemophilus phage HP1 ( 10690 ),Hpunalikevirus ( 1196844 ),129,3,3,39.63,39.63,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Neisseria flavescens ( 484 ),Neisseria ( 482 ),111,29,610,10.95,3.11,0.33,87.99,3.28,3.82,7.98,53.7
Caudovirales (dsDNA phages),Staphylococcus phage phiMR25 ( 487152 ),Phietalikevirus ( 1623298 ),106,16,2,100.0,6.47,0.16,0.41,0.0,0.0,0.0,0.0
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),84,27,610,1.23,3.11,21.96,87.99,-0.11,3.82,0.08,53.7
Caudovirales (dsDNA phages),Staphylococcus phage phiETA3 ( 326037 ),Phietalikevirus ( 1623298 ),53,8,2,100.0,6.47,0.08,0.41,0.0,0.0,0.0,0.0
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),34,75,17,1.84,0.49,18.75,19.41,5.37,0.43,7.73,8.47
Caudovirales (dsDNA phages),Staphylococcus phage phiETA2 ( 326036 ),Phietalikevirus ( 1623298 ),30,4,2,28.8,6.47,0.16,0.41,0.0,0.0,0.0,0.0
Bacteria,Neisseria polysaccharea ( 489 ),Neisseria ( 482 ),26,8,610,100.0,3.11,0.08,87.99,0.76,3.82,0.16,53.7
Bacteria,Neisseria sp. AP210 ( 1229330 ),Neisseria ( 482 ),25,8,610,100.0,3.11,0.08,87.99,0.0,3.82,0.0,53.7
Bacteria,Neisseria sp. AP206 ( 1229328 ),Neisseria ( 482 ),8,2,610,31.9,3.11,0.08,87.99,0.0,3.82,0.0,53.7
Bacteria,Ehrlichia sp. HF ( 391036 ),Ehrlichia ( 943 ),5,8,0,100.0,0.65,0.08,0.08,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage 77 ( 259901 ),77likevirus ( 1623274 ),1,0,0,4.53,5.2,0.08,0.08,0.0,0.0,0.0,0.0
Bacteria,Neisseria flava ( 34026 ),Neisseria ( 482 ),0,0,610,2.35,3.11,0.08,87.99,0.0,3.82,0.0,53.7
Bacteria,Neisseria cinerea ( 483 ),Neisseria ( 482 ),0,0,610,-0.11,3.11,0.08,87.99,0.5,3.82,0.33,53.7
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,2.35,2.35,0.08,0.08,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.51,0.51,0.49,0.49,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.42,0.41,0.16,0.16,0.0,0.0,0.0,0.0
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,0.57,0.07,0.25,0.99,0.0,-0.11,0.0,0.25
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,0.04,0.07,0.74,0.99,-0.08,-0.11,0.16,0.25
Bacteria,Snodgrassella alvi ( 1196083 ),Snodgrassella ( 1193515 ),0,0,0,0.02,0.02,0.08,0.08,0.0,0.0,0.0,0.0
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage P954 ( 668618 ),No genus ( -1 ),0,4,0,58.53,0.0,0.08,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Shuttle vector pMK3 ( 515189 ),No genus ( -1 ),0,8,0,100.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Staphylococcus phage SA97 ( 1498171 ),No genus ( -1 ),0,0,0,3.46,0.0,0.08,0.0,0.0,0.0,0.0,0.0
