Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),62,134,34,2.59,0.67,32.27,43.79,4.79,0.12,10.71,29.91
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),24,15,4,9.31,1.56,1.34,1.34,4.64,1.74,0.58,1.21
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),17,50,11,1.56,0.39,16.25,16.65,4.11,0.32,6.07,7.1
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),8,16,12,0.03,0.01,15.76,21.38,2.13,0.57,7.32,10.49
Bacteria,Proteus mirabilis ( 584 ),Proteus ( 583 ),4,3,6,0.7,0.67,2.37,2.37,2.12,2.18,0.8,0.85
Bacteria,Prevotella pallens ( 60133 ),Prevotella ( 838 ),3,10,34,100.0,0.67,0.04,43.79,4.8,0.12,1.34,29.91
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),1,5,34,0.25,0.67,9.6,43.79,3.64,0.12,0.8,29.91
Bacteria,Tenacibaculum mesophilum ( 104268 ),Tenacibaculum ( 104267 ),1,4,0,99.0,0.35,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Haemophilus sp. ( 740 ),Haemophilus ( 724 ),1,4,11,0.48,0.39,0.04,16.65,100.0,0.32,0.04,7.1
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),0,0,0,21.67,0.68,0.04,0.22,0.0,0.0,0.0,0.0
Bacteria,Flexistipes sinusarabici ( 2352 ),Flexistipes ( 2351 ),0,0,0,4.09,2.85,0.04,0.04,0.0,0.0,0.0,0.0
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,8,0,4.54,0.06,1.12,1.34,5.39,0.06,0.67,0.67
Mammalia,Tupaia belangeri ( 37347 ),Tupaia ( 9394 ),0,0,0,11.64,0.88,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Prevotella oris ( 28135 ),Prevotella ( 838 ),0,2,34,3.34,0.67,0.04,43.79,1.32,0.12,2.1,29.91
Bacteria,Parascardovia denticolens ( 78258 ),Parascardovia ( 196082 ),0,0,0,1.22,1.22,0.13,0.13,1.12,1.12,0.09,0.09
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,12,-0.02,0.01,5.58,21.38,0.13,0.57,2.86,10.49
Bacteria,Pasteurella multocida ( 747 ),Pasteurella ( 745 ),0,0,0,-0.18,-0.19,0.09,0.09,1.82,1.47,0.04,0.13
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.42,0.42,0.62,0.62,0.0,0.0,0.0,0.0
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),0,0,34,1.17,0.67,0.09,43.79,-0.08,0.12,0.58,29.91
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.48,0.68,0.18,0.22,0.0,0.0,0.0,0.0
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,1.11,1.11,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Rothia sp. T40-1 ( 426589 ),Rothia ( 32207 ),0,4,12,100.0,0.01,0.04,21.38,0.0,0.57,0.0,10.49
Fungi,Candida dubliniensis ( 42374 ),Candida ( 1535326 ),0,0,0,1.45,0.06,0.22,1.34,0.0,0.06,0.0,0.67
Mammalia,Saimiri boliviensis ( 27679 ),Saimiri ( 9520 ),0,0,0,0.44,0.44,0.04,0.04,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.14,0.12,0.18,0.18,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.09,0.09,0.18,0.18,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.12,0.12,0.04,0.04,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,Candidatus Saccharibacteria oral taxon TM7x ( 1476577 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Streptococcus phage Dp-1 ( 59241 ),No genus ( -1 ),0,18,0,100.0,0.0,0.04,0.0,27.58,0.0,0.49,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD30 ( 1195821 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pCPP5264 ( 458220 ),No genus ( -1 ),0,0,0,4.45,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 040922 ( 870470 ),No genus ( -1 ),0,0,0,6.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.45,0.0,-0.39,0.0,0.04,0.0
Bacteria,Mageeibacillus indolicus ( 884684 ),Mageeibacillus ( 1637257 ),0,0,0,-0.04,-0.04,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Brevibacillus laterosporus ( 1465 ),Brevibacillus ( 55080 ),0,0,0,0.01,-0.27,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Streptobacillus moniliformis ( 34105 ),Streptobacillus ( 34104 ),0,0,0,-0.1,-0.1,0.04,0.04,0.0,0.0,0.0,0.0
Apicocomplexa,Plasmodium falciparum ( 5833 ),Plasmodium ( 5820 ),0,0,0,-0.1,-0.11,0.04,0.04,0.0,0.0,0.0,0.0
