Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),292433,21963,8750,25.42,6.41,349.67,358.38,98.96,18.01,132.13,151.75
Bacteria,Tetragenococcus halophilus ( 51669 ),Tetragenococcus ( 51668 ),633,32,5,1.72,0.97,0.28,0.28,38.07,20.06,0.83,0.83
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),134,10,8750,0.8,6.41,6.77,358.38,1.34,18.01,4.15,151.75
Fungi,Pichia kluyveri ( 36015 ),Pichia ( 4919 ),71,27,0,99.0,3.7,0.14,0.14,100.0,1.55,0.14,0.14
Bacteria,Enterococcus mundtii ( 53346 ),Enterococcus ( 1350 ),11,0,8750,0.02,6.41,0.28,358.38,4.65,18.01,0.14,151.75
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),2,0,0,4.19,4.19,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Enterococcus hirae ( 1354 ),Enterococcus ( 1350 ),0,0,8750,-0.1,6.41,0.14,358.38,0.43,18.01,0.14,151.75
Bacteria,Enterococcus sp. 7L76 ( 657310 ),Enterococcus ( 1350 ),0,0,8750,0.19,6.41,0.55,358.38,0.0,18.01,0.0,151.75
Bacteria,Enterococcus durans ( 53345 ),Enterococcus ( 1350 ),0,0,8750,-0.03,6.41,0.41,358.38,0.1,18.01,0.28,151.75
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.14,0.14,0.41,0.41,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.04,0.04,0.14,0.14,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium MID12 ( 764346 ),No genus ( -1 ),0,9,0,66.95,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.8,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Integrative promoter probe vector pPP2 ( 411946 ),No genus ( -1 ),0,0,0,0.57,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Other sequences (vectors),Plasmid pHKK701 ( 38320 ),No genus ( -1 ),0,41,0,99.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Shuttle vector pELS100 ( 268234 ),No genus ( -1 ),0,13,0,100.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Bacteria,butyrate-producing bacterium SSC/2 ( 245018 ),No genus ( -1 ),0,0,0,-0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Shuttle vector pHY320PLK ( 77677 ),No genus ( -1 ),0,13,0,100.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium mpn-isolate group 13 ( 157944 ),No genus ( -1 ),0,1,0,8.56,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Bacteria,Geobacillus stearothermophilus ( 1422 ),Geobacillus ( 129337 ),0,0,0,0.0,-0.34,0.14,0.14,0.0,0.0,0.0,0.0
Mammalia,Bos taurus ( 9913 ),Bos ( 9903 ),0,0,0,-0.11,-0.11,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Bacillus lehensis ( 300825 ),Bacillus ( 1386 ),0,0,0,-0.03,-0.48,0.14,0.83,0.0,-0.33,0.0,0.14
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),0,0,-6,-0.1,-0.17,0.28,15.48,0.0,-0.22,0.0,4.56
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),0,0,0,-0.11,-0.31,0.14,0.97,0.0,-0.32,0.0,0.28
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-6,-0.12,-0.17,0.28,15.48,0.0,-0.22,0.0,4.56
Bacteria,Weissella thailandensis ( 89061 ),Weissella ( 46255 ),0,0,0,0.27,-0.17,0.14,0.14,0.0,0.0,0.0,0.0
Bacteria,Listeria monocytogenes ( 1639 ),Listeria ( 1637 ),0,0,0,0.03,-0.11,0.55,0.55,-0.21,-0.18,0.14,0.14
Saccharomyces,Saccharomyces cerevisiae ( 4932 ),Saccharomyces ( 4930 ),0,0,0,-0.14,-0.14,0.41,0.41,0.0,0.0,0.0,0.0
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,-6,-0.13,-0.17,0.41,15.48,0.0,-0.22,0.0,4.56
Bacteria,Lactobacillus sakei ( 1599 ),Lactobacillus ( 1578 ),0,0,0,-0.08,-0.31,0.41,0.97,0.0,-0.32,0.0,0.28
Bacteria,Staphylococcus pseudintermedius ( 283734 ),Staphylococcus ( 1279 ),0,0,-1,-0.16,-0.26,0.28,2.35,0.0,-0.31,0.0,1.93
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),0,0,-6,-0.15,-0.17,0.14,15.48,-0.16,-0.22,0.28,4.56
Bacteria,Clostridium perfringens ( 1502 ),Clostridium ( 1485 ),0,0,0,0.17,-0.16,0.69,0.69,0.0,0.0,0.0,0.0
Fungi,Candida dubliniensis ( 42374 ),Candida ( 1535326 ),0,0,0,0.79,-0.18,0.14,0.28,0.0,-0.17,0.0,0.14
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,0.55,15.48,-0.18,-0.22,0.28,4.56
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.35,-0.18,0.14,0.28,0.85,-0.17,0.14,0.14
Bacteria,Lactococcus lactis ( 1358 ),Lactococcus ( 1357 ),0,0,0,-0.23,-0.25,0.41,0.41,-0.28,-0.19,0.14,0.14
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,-1,-0.24,-0.26,0.55,2.35,0.0,-0.31,0.0,1.93
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-6,-0.15,-0.17,2.35,15.48,0.0,-0.22,0.0,4.56
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),0,0,0,0.69,-0.31,0.41,0.97,-0.19,-0.32,0.14,0.28
Bacteria,Staphylococcus intermedius ( 1285 ),Staphylococcus ( 1279 ),0,0,-1,3.06,-0.26,0.14,2.35,0.0,-0.31,0.0,1.93
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.13,-0.21,0.28,0.28,1.13,-0.25,0.41,0.41
Bacteria,Bacillus cereus ( 1396 ),Bacillus ( 1386 ),0,0,0,0.79,-0.48,0.69,0.83,-0.28,-0.33,0.14,0.14
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,-1,-0.3,-0.26,1.38,2.35,-0.29,-0.31,1.93,1.93
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,1,-6,0.01,-0.17,11.47,15.48,0.36,-0.22,3.46,4.56
Bacteria,uncultured Enterococcus sp. ( 167972 ),Enterococcus ( 1350 ),0,0,8750,-0.18,6.41,0.55,358.38,0.0,18.01,0.0,151.75
