Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),84777,9705,14430,11.87,8.74,800.1,832.8,4.05,8.59,52.11,213.92
Bacteria,Enterobacter hormaechei ( 158836 ),Enterobacter ( 547 ),13753,1601,14430,3.5,8.74,3.06,832.8,60.34,8.59,26.36,213.92
Viruses,Human herpesvirus 5 ( 10359 ),Cytomegalovirus ( 10358 ),2538,46,29,70.18,0.1,0.3,0.3,99.0,99.0,0.26,0.26
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),820,526,167,5.55,1.69,52.5,54.18,13.09,1.39,17.94,20.36
Bacteria,Enterobacter asburiae ( 61645 ),Enterobacter ( 547 ),493,56,14430,2.14,8.74,24.37,832.8,1.27,8.59,3.45,213.92
Bacteria,Enterobacter sp. 638 ( 399742 ),Enterobacter ( 547 ),399,46,14430,0.09,8.74,0.69,832.8,3.58,8.59,12.98,213.92
Bacteria,Enterobacter sp. SRE01 ( 1488277 ),Enterobacter ( 547 ),226,25,14430,100.0,8.74,0.26,832.8,0.0,8.59,0.0,213.92
Bacteria,Enterobacter xiangfangensis ( 1296536 ),Enterobacter ( 547 ),149,17,14430,99.0,8.74,0.17,832.8,0.0,8.59,0.0,213.92
Bacteria,Enterobacter sp. ECC_48 ( 547703 ),Enterobacter ( 547 ),113,12,14430,100.0,8.74,0.13,832.8,0.0,8.59,0.0,213.92
Bacteria,Enterobacter sp. CN1 ( 866623 ),Enterobacter ( 547 ),113,12,14430,100.0,8.74,0.13,832.8,0.0,8.59,0.0,213.92
Bacteria,Enterobacter sp. CD01 ( 1233073 ),Enterobacter ( 547 ),113,12,14430,100.0,8.74,0.13,832.8,0.0,8.59,0.0,213.92
Panarthropoda,Plutella xylostella ( 51655 ),Plutella ( 51654 ),92,17,17,5.41,5.41,3.15,3.15,0.0,0.0,0.0,0.0
Bacteria,Enterobacter cancerogenus ( 69218 ),Enterobacter ( 547 ),81,9,14430,40.09,8.74,0.22,832.8,0.89,8.59,0.82,213.92
