Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),50812,6967,6672,9.42,7.46,718.58,732.44,1.03,1.65,194.39,308.11
Bacteria,Klebsiella variicola ( 244366 ),Klebsiella ( 570 ),295,52,6672,5.17,7.46,6.96,732.44,23.81,1.65,0.69,308.11
Bacteria,Klebsiella sp. A5054 ( 97471 ),Klebsiella ( 570 ),93,12,6672,100.0,7.46,0.13,732.44,0.0,1.65,0.0,308.11
Bacteria,Klebsiella sp. ( 576 ),Klebsiella ( 570 ),51,9,6672,100.0,7.46,0.06,732.44,16.02,1.65,0.19,308.11
Bacteria,Klebsiella sp. SW2 ( 1570431 ),Klebsiella ( 570 ),46,6,6672,100.0,7.46,0.06,732.44,0.0,1.65,0.0,308.11
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),20,23,12,1.68,0.99,12.61,12.67,1.14,0.02,1.57,2.01
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),2,0,6672,0.05,7.46,6.65,732.44,0.02,1.65,3.45,308.11
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),1,1,0,30.74,0.8,0.06,0.25,0.0,0.0,0.0,0.0
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),1,1,1,1.08,1.08,1.13,1.13,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,2.06,2.06,0.19,0.19,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.85,0.85,0.75,0.75,0.0,0.0,0.0,0.0
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),0,3,0,1.74,0.1,1.63,2.51,1.41,0.07,0.25,1.69
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,1.71,1.71,0.06,0.06,0.0,0.0,0.0,0.0
