Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),79,36,85,0.37,0.34,26.56,26.56,3.38,2.89,7.79,9.52
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),1,1,0,27.38,1.19,0.06,0.34,0.0,0.0,0.0,0.0
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),1,0,0,3.33,3.33,0.11,0.11,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.95,1.19,0.28,0.34,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.15,0.15,0.22,0.22,0.0,0.0,0.0,0.0
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,0.06,0.06,0.11,0.11,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,1.03,0.0,0.17,0.0,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.04,-0.05,0.11,0.11,0.0,0.0,0.0,0.0
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.04,-0.04,0.28,0.28,0.0,0.0,0.0,0.0
Bacteria,Campylobacter curvus ( 200 ),Campylobacter ( 194 ),0,0,0,-0.01,-0.19,0.17,0.28,0.0,-0.07,0.0,0.39
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.11,-0.19,0.06,0.28,0.0,-0.07,0.0,0.39
Bacteria,Mannheimia varigena ( 85404 ),Mannheimia ( 75984 ),0,0,0,-0.15,-0.16,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,-0.2,-0.13,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-5,-0.15,-0.17,0.06,13.28,0.0,-0.22,0.0,3.92
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.13,-0.25,0.06,0.34,0.0,-0.35,0.0,0.06
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-5,-0.24,-0.17,0.06,13.28,0.0,-0.22,0.0,3.92
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.16,-0.18,0.11,0.11,0.0,0.0,0.0,0.0
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-5,-0.17,-0.17,0.11,13.28,0.0,-0.22,0.0,3.92
Bacteria,Nitrosospira multiformis ( 1231 ),Nitrosospira ( 35798 ),0,0,0,-0.24,-0.25,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.3,-0.2,0.06,1.12,-0.01,-0.13,0.11,3.42
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,-0.13,-0.17,0.17,0.17,0.0,0.0,0.0,0.0
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-5,-0.13,-0.17,0.17,13.28,0.0,-0.22,0.0,3.92
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,0,-0.11,-0.2,0.22,1.12,0.0,-0.13,0.0,3.42
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,0,-0.12,-0.2,0.22,1.12,0.0,-0.13,0.0,3.42
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-5,-0.2,-0.17,0.17,13.28,0.0,-0.22,0.0,3.92
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,0,0,-0.42,-0.25,0.06,0.34,0.0,-0.35,0.0,0.06
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,-0.44,-0.25,0.06,0.34,0.0,-0.35,0.0,0.06
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.26,-0.25,0.11,0.17,0.0,0.0,0.0,0.0
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.19,0.06,0.06,-0.44,-0.24,0.06,0.11
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),0,0,0,-0.25,-0.2,0.22,1.12,0.0,-0.13,0.0,3.42
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.39,0.39,-0.31,-0.23,0.06,0.28
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.4,-0.25,0.17,0.34,0.0,-0.35,0.0,0.06
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.23,-0.2,0.39,1.12,0.0,-0.13,0.0,3.42
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,1.45,-0.25,0.06,0.17,0.0,0.0,0.0,0.0
Bacteria,Campylobacter rectus ( 203 ),Campylobacter ( 194 ),0,0,0,0.29,-0.19,0.06,0.28,1.68,-0.07,0.17,0.39
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-5,-0.15,-0.17,0.84,13.28,-0.18,-0.22,0.22,3.92
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-5,-0.15,-0.17,1.9,13.28,-0.18,-0.22,0.56,3.92
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-5,-0.17,-0.17,3.64,13.28,-0.15,-0.22,1.85,3.92
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,2,-5,-0.05,-0.17,6.33,13.28,2.56,-0.22,0.95,3.92
