Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),1,0,0,1.71,1.68,0.44,0.44,0.0,0.0,0.0,0.0
Mammalia,Colobus angolensis ( 54131 ),Colobus ( 9570 ),0,0,0,4.09,4.09,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),0,0,0,3.98,0.52,0.11,0.33,0.0,0.0,0.0,0.0
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,1.47,1.47,0.06,0.06,0.0,0.0,0.0,0.0
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.32,0.32,0.56,0.56,0.47,0.47,0.06,0.06
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.26,0.52,0.22,0.33,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.08,0.08,0.17,0.17,0.0,0.0,0.0,0.0
Bacteria,Faecalibacterium prausnitzii ( 853 ),Faecalibacterium ( 216851 ),0,0,0,-0.13,-0.13,0.06,0.06,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Zea mays ( 4577 ),Zea ( 4575 ),0,0,0,-0.16,-0.16,0.06,0.06,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Cucumis sativus ( 3659 ),Cucumis ( 3655 ),0,0,0,-0.16,-0.16,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Bacteroides thetaiotaomicron ( 818 ),Bacteroides ( 816 ),0,0,0,-0.17,-0.18,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,0,-0.22,-0.18,0.06,0.06,0.0,-0.24,0.0,0.06
Bacteria,Xanthomonas campestris ( 339 ),Xanthomonas ( 338 ),0,0,0,-0.2,-0.27,0.06,0.0,0.0,-0.35,0.0,0.06
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.06,0.06,-0.19,-0.25,0.06,0.06
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,0.5,-0.14,0.06,0.39,0.0,0.0,0.0,0.0
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.3,-0.22,0.06,0.06,-0.11,-0.16,0.06,0.39
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.23,-0.14,0.17,0.39,0.0,0.0,0.0,0.0
Bacteria,Ralstonia mannitolilytica ( 105219 ),Ralstonia ( 48736 ),0,0,0,-0.31,-0.35,0.06,0.06,0.0,-0.36,0.0,0.06
Bacteria,Pseudomonas simiae ( 321846 ),Pseudomonas ( 286 ),0,0,0,-0.37,-0.3,0.06,0.0,0.0,-0.39,0.0,0.06
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.23,-0.21,0.11,0.17,0.14,-0.18,0.06,0.11
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.17,-0.17,0.06,0.06,-0.29,-0.32,0.06,0.06
Fungi,Candida tropicalis ( 5482 ),Candida ( 1535326 ),0,0,0,0.41,-0.21,0.06,0.17,0.7,-0.18,0.06,0.11
Bacteria,Gordonia sp. KTR9 ( 337191 ),Gordonia ( 2053 ),0,0,0,-0.29,-0.34,0.06,0.06,-0.36,-0.37,0.06,0.06
Bacteria,Propionibacterium propionicum ( 1750 ),Propionibacterium ( 1743 ),0,0,0,-0.45,-0.27,0.11,0.0,-0.23,-0.3,0.06,0.06
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.39,0.0,0.0,-0.3,0.0,0.06
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,5.17,-0.14,0.17,0.39,0.0,0.0,0.0,0.0
