Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Fungi,Candida tenuis ( 45596 ),Yamadazyma ( 766765 ),7,0,0,9.85,9.85,0.07,0.07,0.0,0.0,0.0,0.0
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),3,2,0,36.83,1.36,0.07,0.37,0.0,0.0,0.0,0.0
Mammalia,Heterocephalus glaber ( 10181 ),Heterocephalus ( 10180 ),2,0,0,5.4,5.4,0.07,0.07,0.0,0.0,0.0,0.0
Bacteria,Parascardovia denticolens ( 78258 ),Parascardovia ( 196082 ),1,0,0,2.39,2.39,0.22,0.22,2.0,2.0,0.15,0.15
Mammalia,Pan troglodytes ( 9598 ),Pan ( 9596 ),1,7,0,100.0,0.18,0.07,0.15,0.0,0.0,0.0,0.0
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,1,1,0.97,0.97,1.05,1.05,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,1.04,1.36,0.3,0.37,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,1.54,1.54,0.15,0.15,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus aethiops ( 9534 ),Chlorocebus ( 392815 ),0,0,0,2.62,0.43,0.07,0.3,0.0,0.0,0.0,0.0
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.27,0.43,0.22,0.3,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.15,0.15,0.22,0.22,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.89,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Streptococcus phage YMC-2011 ( 1051631 ),No genus ( -1 ),0,22,0,99.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 20617 ( 1392231 ),No genus ( -1 ),0,7,0,100.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Streptococcus phage 5093 ( 646413 ),No genus ( -1 ),0,7,0,100.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,Candidatus Saccharibacteria oral taxon TM7x ( 1476577 ),No genus ( -1 ),0,0,0,-0.21,0.0,0.07,0.0,-0.15,0.0,0.07,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,-0.06,0.18,0.07,0.15,0.0,0.0,0.0,0.0
Bacteria,Shewanella sediminis ( 271097 ),Shewanella ( 22 ),0,0,0,-0.07,-0.18,0.07,0.07,0.0,0.0,0.0,0.0
Bacteria,Mannheimia haemolytica ( 75985 ),Mannheimia ( 75984 ),0,0,0,-0.12,-0.15,0.07,0.07,0.0,0.0,0.0,0.0
Bacteria,Streptococcus macedonicus ( 59310 ),Streptococcus ( 1301 ),0,0,-13,-0.14,-0.16,0.07,42.45,0.0,-0.17,0.0,16.47
Bacteria,Leuconostoc citreum ( 33964 ),Leuconostoc ( 1243 ),0,0,0,-0.13,-0.18,0.07,0.07,0.0,0.0,0.0,0.0
Eukaryotes,Elaeophora elaphi ( 1147741 ),Elaeophora ( 1147740 ),0,0,0,-0.15,-0.15,0.07,0.07,0.0,0.0,0.0,0.0
Mammalia,Papio anubis ( 9555 ),Papio ( 9554 ),0,0,0,-0.16,-0.16,0.07,0.07,0.0,0.0,0.0,0.0
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-13,-0.16,-0.16,0.07,42.45,0.0,-0.17,0.0,16.47
Bacteria,Acinetobacter baumannii ( 470 ),Acinetobacter ( 469 ),0,0,0,-0.12,-0.13,0.15,0.15,0.0,0.0,0.0,0.0
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.11,-0.19,0.07,0.07,-0.07,-0.23,0.07,0.07
