Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Citrobacter koseri ( 545 ),Citrobacter ( 544 ),245942,14510,7661,33.54,23.14,231.38,232.36,76.81,9.83,87.87,89.82
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),77409,16834,2922,28.93,6.76,330.31,343.0,58.41,1.76,124.64,204.69
Viruses,Human herpesvirus 1 ( 10298 ),Simplexvirus ( 10294 ),1880,32,18,100.0,57.78,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),81,13,2922,2.23,6.76,5.21,343.0,1.5,1.76,0.98,204.69
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),7,6,1,6.69,1.08,0.98,0.98,0.0,0.14,0.0,0.33
Bacteria,uncultured Citrobacter sp. ( 200446 ),Citrobacter ( 544 ),5,0,7661,0.72,23.14,0.33,232.36,0.0,9.83,0.0,89.82
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),4,2,2,1.73,1.73,1.63,1.63,0.0,0.0,0.0,0.0
Bacteria,Salmonella bongori ( 54736 ),Salmonella ( 590 ),3,4,1,0.29,-0.14,0.65,1.95,11.73,0.87,0.33,2.93
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),1,1,1,-0.19,-0.14,1.3,1.95,0.74,0.87,2.6,2.93
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,7661,0.09,23.14,0.33,232.36,0.0,9.83,0.0,89.82
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),0,0,2922,0.14,6.76,0.65,343.0,0.0,1.76,0.0,204.69
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,2922,0.02,6.76,3.58,343.0,0.0,1.76,0.0,204.69
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,1.16,1.14,0.33,0.33,0.0,0.0,0.0,0.0
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.72,0.72,0.65,0.65,0.0,0.0,0.0,0.0
Bacteria,Pectobacterium atrosepticum ( 29471 ),Pectobacterium ( 122277 ),0,1,0,1.88,0.1,0.65,0.65,0.0,0.0,0.0,0.0
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),0,0,2922,0.01,6.76,2.93,343.0,-0.08,1.76,0.65,204.69
Bacteria,Paludibacter propionicigenes ( 185300 ),Paludibacter ( 346096 ),0,0,0,0.25,0.25,0.65,0.65,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Salmonella phage SPN3UB ( 1147140 ),No genus ( -1 ),0,65,0,100.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Staphylococcus phage tp310-1 ( 445515 ),No genus ( -1 ),0,32,0,99.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Bacteria,Enterobacteriaceae bacterium bta3-1 ( 1265478 ),No genus ( -1 ),0,0,0,3.06,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Bacteria,Treponema sp. OMZ 838 ( 1539298 ),Treponema ( 157 ),0,0,0,-0.01,-0.04,0.33,1.3,0.0,-0.0,0.0,0.65
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,-0.0,-0.14,0.65,1.63,0.0,-0.25,0.0,1.3
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,0.04,-0.07,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.07,-0.1,0.33,0.33,-0.01,-0.08,0.33,0.33
Mammalia,Mus musculus ( 10090 ),Mus ( 10088 ),0,0,0,-0.11,-0.11,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Treponema denticola ( 158 ),Treponema ( 157 ),0,1,0,0.06,-0.04,0.65,1.3,1.54,-0.0,0.65,0.65
Bacteria,Bacteroides dorei ( 357276 ),Bacteroides ( 816 ),0,0,0,-0.16,-0.14,0.33,1.63,0.0,-0.25,0.0,1.3
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.33,1.95,0.0,-0.23,0.0,0.33
Bacteria,Treponema putidum ( 221027 ),Treponema ( 157 ),0,0,0,0.69,-0.04,0.33,1.3,0.0,-0.0,0.0,0.65
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.15,-0.17,0.33,0.33,0.0,-0.26,0.0,0.65
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.11,-0.12,0.65,0.65,0.0,0.0,0.0,0.0
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),0,0,0,0.18,-0.15,0.33,0.65,0.0,-0.19,0.0,0.65
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.19,-0.15,0.33,0.98,0.0,0.0,0.0,0.0
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,0,-0.04,-0.18,1.3,1.95,0.0,-0.23,0.0,0.33
Bacteria,Streptococcus iniae ( 1346 ),Streptococcus ( 1301 ),0,0,0,0.18,-0.18,0.33,1.95,0.0,-0.23,0.0,0.33
Bacteria,[Clostridium] saccharolyticum ( 84030 ),Lachnoclostridium ( 1506553 ),0,0,0,-0.2,-0.18,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),0,0,0,-0.16,-0.23,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus johnsonii ( 33959 ),Lactobacillus ( 1578 ),0,0,-3,-0.18,-0.21,0.33,9.76,0.0,-0.17,0.0,5.21
Bacteria,Actinoplanes sp. SE50/110 ( 134676 ),Actinoplanes ( 1865 ),0,0,0,-0.16,-0.29,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Pandoraea sputorum ( 93222 ),Pandoraea ( 93217 ),0,0,0,-0.17,-0.31,0.33,0.33,0.0,0.0,0.0,0.0
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.17,-0.17,0.65,0.65,0.0,-0.23,0.0,0.33
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),0,0,-3,0.29,-0.21,0.33,9.76,0.0,-0.17,0.0,5.21
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.31,-0.31,0.33,0.33,0.07,0.14,0.98,1.3
