Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),100364000,1527230,369615,9.62,3.06,5095.25,5216.84,99.0,67.79,14931.6,16481.4
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),327829,4908,369615,1.1,3.06,68.85,5216.84,99.0,67.79,48.81,16481.4
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),211664,3122,369615,-0.15,3.06,0.31,5216.84,24.35,67.79,128.23,16481.4
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),116059,1710,369615,-0.05,3.06,30.42,5216.84,6.99,67.79,244.85,16481.4
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),61272,903,369615,-0.17,3.06,4.22,5216.84,24.16,67.79,37.42,16481.4
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),18917,278,369615,-0.09,3.06,0.49,5216.84,6.78,67.79,41.15,16481.4
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),11843,174,369615,-0.23,3.06,0.12,5216.84,14.19,67.79,12.31,16481.4
Bacteria,Streptococcus suis ( 1307 ),Streptococcus ( 1301 ),10691,157,369615,-0.09,3.06,0.32,5216.84,6.68,67.79,23.61,16481.4
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),10660,157,369615,-0.15,3.06,0.02,5216.84,47.99,67.79,3.28,16481.4
Bacteria,Streptococcus pyogenes ( 1314 ),Streptococcus ( 1301 ),10096,148,369615,0.09,3.06,0.72,5216.84,2.73,67.79,54.58,16481.4
Bacteria,Streptococcus dentisani ( 1458253 ),Streptococcus ( 1301 ),9745,143,369615,-0.13,3.06,0.05,5216.84,69.94,67.79,2.06,16481.4
Bacteria,Streptococcus cristatus ( 45634 ),Streptococcus ( 1301 ),4246,62,369615,0.09,3.06,0.02,5216.84,13.57,67.79,4.62,16481.4
Bacteria,Melissococcus plutonius ( 33970 ),Melissococcus ( 33969 ),3107,31,16,-0.1,-0.11,0.16,0.16,99.0,99.0,0.32,0.32
Bacteria,Streptococcus tigurinus ( 1077464 ),Streptococcus ( 1301 ),2916,43,369615,0.15,3.06,0.01,5216.84,17.44,67.79,2.47,16481.4
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),2193,32,369615,-0.12,3.06,0.39,5216.84,4.71,67.79,6.87,16481.4
Bacteria,Streptococcus australis ( 113107 ),Streptococcus ( 1301 ),1605,23,369615,2.0,3.06,0.01,5216.84,3.09,67.79,7.66,16481.4
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),1415,20,369615,-0.0,3.06,0.52,5216.84,28.67,67.79,0.73,16481.4
Bacteria,Streptococcus equi ( 1336 ),Streptococcus ( 1301 ),1087,16,369615,-0.18,3.06,0.02,5216.84,2.52,67.79,6.37,16481.4
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),961,14,369615,-0.16,3.06,0.09,5216.84,2.53,67.79,5.6,16481.4
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),655,9,369615,-0.15,3.06,0.35,5216.84,1.17,67.79,8.24,16481.4
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),484,7,369615,-0.07,3.06,1.2,5216.84,9.99,67.79,0.72,16481.4
Bacteria,Streptococcus acidominimus ( 1326 ),Streptococcus ( 1301 ),398,5,369615,0.85,3.06,0.04,5216.84,100.0,67.79,0.06,16481.4
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),307,4,369615,-0.1,3.06,3.73,5216.84,21.57,67.79,0.21,16481.4
Bacteria,Streptococcus infantarius ( 102684 ),Streptococcus ( 1301 ),197,2,369615,-0.11,3.06,0.13,5216.84,0.47,67.79,6.22,16481.4
Bacteria,Streptococcus gallolyticus ( 315405 ),Streptococcus ( 1301 ),126,1,369615,-0.22,3.06,0.06,5216.84,5.3,67.79,0.35,16481.4
