Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Caudovirales (dsDNA phages),Staphylococcus phage phiETA3 ( 326037 ),Phietalikevirus ( 1623298 ),3,3,0,100.0,0.93,0.04,0.08,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage phinm4 ( 387910 ),Phietalikevirus ( 1623298 ),2,2,0,73.86,0.93,0.04,0.08,0.0,0.0,0.0,0.0
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),2,11,3,4.31,0.2,2.6,12.1,0.05,0.09,0.2,5.67
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),1,8,3,1.3,0.2,6.35,12.1,0.12,0.09,1.36,5.67
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),1,9,3,0.63,0.21,7.75,11.42,1.57,0.11,2.72,4.47
Bacteria,Neisseria sp. TM10_4 ( 359077 ),Neisseria ( 482 ),0,3,3,100.0,0.2,0.04,12.1,0.0,0.09,0.0,5.67
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),0,0,0,19.31,0.93,0.04,0.28,0.0,0.0,0.0,0.0
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),0,2,3,1.55,0.2,1.92,12.1,-0.05,0.09,0.16,5.67
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.77,0.93,0.24,0.28,0.0,0.0,0.0,0.0
Bacteria,Neisseria cinerea ( 483 ),Neisseria ( 482 ),0,1,3,-0.11,0.2,0.08,12.1,2.06,0.09,0.92,5.67
Bacteria,Neisseria subflava ( 28449 ),Neisseria ( 482 ),0,1,3,5.62,0.2,0.04,12.1,4.59,0.09,0.24,5.67
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.38,0.38,0.4,0.4,0.0,0.0,0.0,0.0
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,3,0.05,0.21,3.63,11.42,-0.05,0.11,0.96,4.47
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),0,0,3,-0.13,0.2,0.04,12.1,0.34,0.09,0.96,5.67
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.12,0.12,0.4,0.4,0.0,0.0,0.0,0.0
Mammalia,Saimiri boliviensis ( 27679 ),Saimiri ( 9520 ),0,0,0,0.36,0.36,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Neisseria mucosa ( 488 ),Neisseria ( 482 ),0,0,3,0.42,0.2,0.04,12.1,-0.0,0.09,0.16,5.67
Mammalia,Microtus ochrogaster ( 79684 ),Microtus ( 10053 ),0,0,0,0.2,0.2,0.04,0.04,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.05,0.05,0.04,0.04,0.0,0.0,0.0,0.0
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.21,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.65,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Lactobacillus phage phiPYB5 ( 438780 ),No genus ( -1 ),0,3,0,100.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Integrative promoter probe vector pPP2 ( 411946 ),No genus ( -1 ),0,0,0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 040922 ( 870470 ),No genus ( -1 ),0,0,0,5.35,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.08,0.0,0.0,0.0,0.0,0.0
