Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Lactobacillus gasseri ( 1596 ),Lactobacillus ( 1578 ),1911,1580,288,7.98,1.03,111.44,116.78,13.11,1.44,52.76,56.82
Caudovirales (dsDNA phages),Staphylococcus phage 80 ( 405947 ),Phietalikevirus ( 1623298 ),40,11,0,99.0,3.48,0.12,0.23,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus johnsonii ( 33959 ),Lactobacillus ( 1578 ),26,18,288,-0.11,1.03,0.58,116.78,10.01,1.44,1.86,56.82
Caudovirales (dsDNA phages),Staphylococcus phage phiETA2 ( 326036 ),Phietalikevirus ( 1623298 ),8,2,0,20.13,3.48,0.12,0.23,0.0,0.0,0.0,0.0
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),1,1,1,1.12,1.12,1.16,1.16,0.0,0.0,0.0,0.0
Bacteria,Parascardovia denticolens ( 78258 ),Parascardovia ( 196082 ),1,0,0,2.49,2.49,0.23,0.23,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus sanfranciscensis ( 1625 ),Lactobacillus ( 1578 ),1,1,288,1.88,1.03,0.58,116.78,0.0,1.44,0.0,56.82
Bacteria,Lactobacillus helveticus ( 1587 ),Lactobacillus ( 1578 ),0,0,288,0.19,1.03,1.86,116.78,0.48,1.44,0.46,56.82
Bacteria,Lactobacillus paracasei ( 1597 ),Lactobacillus ( 1578 ),0,0,288,0.99,1.03,0.23,116.78,0.0,1.44,0.0,56.82
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),0,0,288,-0.1,1.03,0.12,116.78,1.17,1.44,0.12,56.82
Bacteria,Lactobacillus pentosus ( 1589 ),Lactobacillus ( 1578 ),0,0,288,0.74,1.03,0.12,116.78,0.0,1.44,0.0,56.82
Bacteria,Lactobacillus acetotolerans ( 1600 ),Lactobacillus ( 1578 ),0,0,288,0.55,1.03,0.12,116.78,0.0,1.44,0.0,56.82
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.16,0.16,0.23,0.23,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.2,0.19,0.12,0.12,0.0,0.0,0.0,0.0
Unclassified Phage,Staphylococcus phage SA97 ( 1498171 ),No genus ( -1 ),0,0,0,5.1,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.23,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage TEM126 ( 947066 ),No genus ( -1 ),0,11,0,99.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage StauST398-4 ( 1308896 ),No genus ( -1 ),0,11,0,99.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage TEM123 ( 1168613 ),No genus ( -1 ),0,11,0,99.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Staphylococcus phage StauST398-1 ( 1195068 ),No genus ( -1 ),0,23,0,99.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
